drive,fds,result,penyds,ydsgained,numplays,postime
9,4,Interception,0,68,10,2:15
24,0,End of Half,0,-10,3,0:38
10,3,Field Goal,0,43,10,1:26
20,6,Touchdown,-10,100,13,3:22
6,1,Punt,-5,15,10,4:32
18,0,Field Goal,0,5,4,1:24
25,6,Touchdown,0,75,14,7:12
1,1,Punt,0,9,8,3:10
5,3,Field Goal,0,52,10,3:20
13,5,Touchdown,5,64,14,4:10
21,0,Punt,0,6,6,1:22
23,0,Punt,-10,-1,8,0:35
11,0,Punt,0,6,5,2:21
14,3,Field Goal,0,70,13,5:24
8,4,Touchdown,-1,46,12,5:05
19,3,Punt,0,39,12,5:08
22,0,Punt,0,0,4,0:29
12,0,Punt,0,8,4,2:09
16,0,Punt,-5,0,6,1:04
7,0,Punt,0,8,4,1:32
3,3,Touchdown,0,75,7,1:58
17,0,Fumble,0,-5,1,0:07
4,0,Punt,0,9,6,1:31
2,3,Field Goal,5,45,11,5:11
15,2,Field Goal,5,24,9,1:47
