drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
11,2031,0,00:00,Timeout #2 by MIN at 00:00.,0,2,35,,0,,TIMEOUT
11,1981,0,00:03,Timeout #1 by SF at 00:03.,0,2,30,,0,,TIMEOUT
11,1998,1,00:03,"(:03) (Shotgun) T.Bridgewater pass incomplete deep left to M.Wallace. PENALTY on SF-A.Brooks, Defensive Holding, 5 yards, enforced at 50 - No Play.",10,2,35,50,0,MIN,PENALTY
11,1960,0,00:03,Timeout #1 by MIN at 00:03.,0,2,30,,0,,TIMEOUT
11,1932,1,00:11,(:11) (Shotgun) T.Bridgewater pass deep right to M.Wallace to 50 for 17 yards (D.Johnson). Caught at 50.  0-yds YAC,10,2,30,MIN 33,0,MIN,
11,2078,0,,END QUARTER 2,0,2,62,,0,,
11,1908,2,00:17,(:17) (Shotgun) T.Bridgewater pass short middle to M.Wallace ran ob at MIN 33 for 9 yards. Caught at MIN 28.  5-yds YAC,6,2,13,MIN 24,0,MIN,
11,1871,0,00:47,"B.Pinion kicks 65 yards from SF 35 to end zone, Touchback.",0,2,0,SF 35,0,SF,KICKOFF
11,1886,1,00:47,"(:47) (Shotgun) M.Asiata right end to MIN 24 for 4 yards (J.Tartt, A.Bethea).",10,2,4,MIN 20,0,MIN,
11,2054,1,00:00,(:00) (Shotgun) T.Bridgewater pass deep left to J.Wright to SF 18 for 27 yards (J.Tartt). Caught at SF 19.  1-yd YAC,10,2,62,SF 45,0,MIN,
10,1630,1,04:52,(4:52) (Shotgun) C.Hyde up the middle to SF 26 for 8 yards (E.Griffen).,10,2,19,SF 18,0,SF,
10,1738,1,02:20,(2:20) (Shotgun) C.Kaepernick pass short right to A.Boldin to MIN 25 for 4 yards (T.Newman). Caught at MIN 26.  1-yd YAC,10,2,68,MIN 29,0,SF,
10,1770,0,02:00,Two-Minute Warning,0,2,68,,0,,
10,1714,1,03:02,(3:02) C.Kaepernick pass short right to G.Celek to MIN 29 for 20 yards (A.Sendejo). Caught at MIN 39.  10-yds YAC,10,2,64,MIN 49,0,SF,
10,1838,2,00:55,"(:55) (Shotgun) C.Hyde left end for 10 yards, TOUCHDOWN.",3,2,93,MIN 10,1,SF,TD
10,1813,1,01:27,"(1:27) (Shotgun) C.Hyde right end to MIN 10 for 7 yards (L.Joseph, G.Hodges).",10,2,83,MIN 17,0,SF,
10,1605,2,05:12,(5:12) C.Hyde right end to SF 18 for 3 yards (T.Newman).,2,2,11,SF 15,0,SF,
10,1855,0,00:47,"P.Dawson extra point is GOOD, Center-K.Nelson, Holder-B.Pinion.",0,2,93,MIN 15,1,SF,XP
10,1787,2,02:00,(2:00) (Shotgun) C.Kaepernick pass short left to V.Davis to MIN 17 for 8 yards (A.Sendejo). Caught at MIN 20.  3-yds YAC,6,2,76,MIN 25,0,SF,
10,1579,1,05:45,(5:45) (Shotgun) C.Kaepernick pass short left to A.Boldin to SF 15 for 8 yards (X.Rhodes). Caught at SF 12.  3-yds YAC,10,2,8,SF 7,0,SF,
10,1693,2,03:19,(3:19) (Shotgun) C.Kaepernick scrambles up the middle to MIN 49 for 12 yards (C.Greenway).,7,2,44,SF 39,0,SF,
10,1651,2,04:22,(4:22) (Shotgun) C.Hyde up the middle to SF 36 for 10 yards (G.Hodges).,2,2,29,SF 26,0,SF,
10,1672,1,03:54,"(3:54) (Shotgun) J.Hayne right tackle to SF 39 for 3 yards (L.Joseph, G.Hodges).",10,2,32,SF 36,0,SF,
13,2543,1,06:08,(6:08) (Shotgun) C.Kaepernick pass incomplete deep right to G.Celek.,10,3,62,MIN 22,0,SF,
13,2597,1,05:44,(5:44) (Shotgun) C.Hyde right guard to MIN 11 for 5 yards (E.Griffen).,10,3,73,MIN 16,0,SF,
13,2458,1,07:33,(7:33) (Shotgun) C.Hyde up the middle to MIN 44 for 1 yard (A.Barr).,10,3,40,MIN 45,0,SF,
13,2336,1,10:14,(10:14) (Shotgun) C.Hyde left end to SF 20 for 4 yards (X.Rhodes).,10,3,4,SF 16,0,SF,
13,2641,0,04:40,Timeout #1 by SF at 04:40.,0,3,73,,0,,TIMEOUT
13,2565,2,06:04,"(6:04) (Shotgun) C.Hyde left end to MIN 21 for 1 yard (G.Hodges). PENALTY on MIN-E.Griffen, Illegal Use of Hands, 5 yards, enforced at MIN 21.",10,3,68,MIN 22,0,SF,PENALTY
13,2483,2,06:55,(6:55) (Shotgun) C.Kaepernick pass short right to V.McDonald pushed ob at MIN 39 for 5 yards (A.Barr). Caught at MIN 43.  4-yds YAC,9,3,45,MIN 44,0,SF,
13,2434,2,08:05,(8:05) (Shotgun) C.Kaepernick pass short left to A.Boldin to MIN 45 for 15 yards (X.Rhodes). Caught at MIN 46.  1-yd YAC,1,3,39,SF 40,0,SF,
13,2381,3,09:08,(9:08) C.Kaepernick pass short right to C.Hyde to SF 31 for 6 yards (G.Hodges). Caught at SF 27.  4-yds YAC,1,3,15,SF 25,0,SF,
13,2658,3,04:40,(4:40) (Shotgun) C.Kaepernick pass incomplete short left to A.Boldin.,5,3,73,MIN 11,0,SF,
13,2507,3,06:27,"(6:27) (Shotgun) C.Kaepernick scrambles right end to MIN 27 for 12 yards (A.Sendejo). PENALTY on MIN-T.Newman, Defensive Holding, 5 yards, enforced at MIN 27.",4,3,62,MIN 39,0,SF,PENALTY
13,2618,2,05:10,(5:10) (Shotgun) C.Kaepernick sacked at MIN 11 for 0 yards (sack split by E.Griffen and C.Greenway).,5,3,73,MIN 11,0,SF,
13,2680,4,04:37,"(4:37) P.Dawson 30 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion.",5,3,73,MIN 11,1,SF,FG
13,2357,2,09:44,(9:44) (Shotgun) C.Kaepernick pass short right to G.Celek to SF 25 for 5 yards (A.Barr). Caught at SF 22.  3-yds YAC,6,3,9,SF 20,0,SF,
13,2409,1,08:42,(8:42) (Shotgun) J.Hayne left guard to SF 40 for 9 yards (H.Smith).,10,3,24,SF 31,0,SF,
