drive,fds,result,penyds,ydsgained,numplays,postime
24,1,Touchdown,0,79,3,0:46
25,3,Punt,5,35,12,4:25
26,0,Interception,0,3,3,0:51
27,0,Punt,0,6,4,2:05
20,0,Field Goal,0,9,4,0:19
21,0,End of Half,0,0,1,0:01
22,2,Downs,0,40,9,3:12
23,0,Punt,0,6,4,1:33
28,0,Punt,0,-3,4,1:51
29,4,Touchdown,0,52,8,3:27
1,0,Punt,-10,10,6,2:04
3,0,Punt,0,9,4,1:51
2,0,Punt,0,3,4,2:04
5,0,Interception,0,0,2,0:08
4,4,Field Goal,2,77,12,4:51
7,0,Interception,0,0,3,0:45
6,0,Field Goal,0,4,5,0:58
9,0,Interception,0,0,1,0:12
8,0,Punt,-10,14,6,1:23
11,0,Punt,-5,14,6,1:29
10,1,Touchdown,0,22,3,0:52
13,0,Punt,0,1,5,1:31
12,2,Touchdown,0,38,6,1:34
15,2,Blocked Punt,0,37,9,4:52
14,0,Punt,0,3,4,0:51
17,0,Punt,0,5,5,0:57
16,0,Fumble,-5,-2,5,1:50
19,0,Punt,-5,2,5,0:38
18,0,Punt,0,3,6,0:50
31,0,Field Goal,-10,11,5,2:44
30,0,Downs,0,1,6,1:02
35,0,End of Game,0,-1,4,1:26
34,0,Interception,0,0,1,0:10
33,0,Punt,0,7,6,1:19
32,6,Downs,7,69,21,5:09
