drive,fds,result,penyds,ydsgained,numplays,postime
20,0,Missed FG,0,-4,5,2:02
21,3,End of Game,-5,51,16,5:16
1,0,Punt,0,2,5,1:27
3,1,Punt,0,22,6,1:55
2,0,Punt,0,-6,4,1:54
5,0,Punt,0,8,4,1:53
4,0,Punt,0,2,4,1:33
7,0,Punt,0,8,5,1:53
6,3,Punt,0,24,9,4:40
9,5,Touchdown,0,87,14,6:11
8,4,Touchdown,4,32,8,2:35
11,3,Field Goal,5,49,14,4:01
10,0,Punt,0,8,5,1:06
13,1,Punt,0,9,7,2:07
12,0,End of Half,0,-8,4,0:52
15,4,Field Goal,0,81,14,4:44
14,3,Field Goal,-10,76,12,6:14
17,4,Touchdown,0,38,10,2:17
16,0,Interception,0,0,3,0:47
19,0,Interception,-5,0,4,0:35
18,4,Field Goal,0,59,13,5:58
