drive,fds,result,penyds,ydsgained,numplays,postime
24,3,Field Goal,-5,74,9,3:34
20,2,Field Goal,-10,47,10,3:50
21,4,Field Goal,0,61,14,3:32
22,0,End of Half,0,-1,3,0:30
23,1,Punt,0,16,6,1:40
1,0,Punt,0,4,5,1:30
3,4,Touchdown,0,71,12,4:43
2,3,Touchdown,0,66,5,1:55
5,1,Punt,0,36,8,3:55
4,2,Punt,0,22,9,3:05
7,1,Field Goal,0,14,6,3:23
6,4,Fumble,5,53,7,3:22
9,1,Touchdown,0,7,2,0:06
8,1,Interception,-10,33,7,2:31
11,1,Punt,-15,54,6,1:13
10,2,Punt,24,16,10,3:41
13,4,Field Goal,5,52,13,5:26
12,0,End of Half,0,4,2,0:36
15,4,Touchdown,11,45,7,2:30
14,1,Interception,0,28,8,2:41
17,1,Punt,0,17,7,2:36
16,1,Punt,-5,19,9,3:28
19,3,Interception,18,42,9,3:48
18,0,Punt,0,7,4,1:39
