drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
24,4050,2,02:00,(2:00) B.Tate right guard to PIT 43 for 2 yards (T.Polamalu).,14,4,-2,PIT 45,0,CLE,
24,4088,3,01:55,(1:55) B.Tate left guard to PIT 38 for 5 yards (T.Polamalu; L.Timmons).,12,4,3,PIT 43,0,CLE,
24,4012,1,02:33,(2:33) B.Tate left tackle to PIT 45 for -4 yards (J.Worilds).,10,4,-4,PIT 41,0,CLE,
24,4071,0,01:55,Timeout #2 by PIT at 01:55.,0,4,-2,,0,,TIMEOUT
24,4126,4,01:48,"(1:48) (Punt formation) S.Lanning punts 35 yards to PIT 3, Center-C.Yount. V.Williams to PIT 3 for no gain (J.Leonhard; C.Yount).",7,4,3,PIT 38,0,CLE,PUNT
24,4033,0,02:00,Two-Minute Warning,0,4,-4,,0,,
24,4109,0,01:48,Timeout #3 by PIT at 01:48.,0,4,3,,0,,TIMEOUT
24,3990,0,02:36,S.Suisham kicks onside 9 yards from PIT 35 to PIT 44. C.Robertson to PIT 41 for 3 yards (M.Spaeth).,0,4,-4,PIT 35,0,PIT,KICKOFF
25,4215,0,00:11,Timeout #1 by CLE at 00:11.,0,4,4,,0,,TIMEOUT
25,4151,1,01:37,(1:37) L.Blount right guard to PIT 2 for -1 yards (J.Sheard; T.Gipson).,10,4,-1,PIT 3,0,PIT,
25,4193,3,00:20,(:20) (Shotgun) B.Roethlisberger pass incomplete deep right to L.Moore (J.Haden).,6,4,4,PIT 7,0,PIT,
25,4172,2,01:02,(1:02) L.Blount right guard to PIT 7 for 5 yards (K.Dansby).,11,4,4,PIT 2,0,PIT,
25,4240,4,00:11,"(:11) B.Wing punts 70 yards to CLE 23, Center-G.Warren, downed by PIT-R.Ventrone.",6,4,4,PIT 7,0,PIT,PUNT
20,3311,2,11:19,"(11:19) I.Crowell right tackle to CLE 40 for 10 yards (M.Mitchell). FUMBLES (M.Mitchell), RECOVERED by PIT-C.Allen at CLE 44. C.Allen to CLE 44 for no gain (A.Hawkins).",6,4,14,CLE 30,0,CLE,FUMBLE
20,3290,1,11:58,(11:58) I.Crowell left guard to CLE 30 for 4 yards (T.Polamalu).,10,4,4,CLE 26,0,CLE,
21,3563,2,08:02,"(8:02) (No Huddle) L.Bell left guard to CLE 6 for -4 yards (D.Whitner). PENALTY on CLE-I.Kitchen, Defensive Offside, 1 yard, enforced at CLE 2 - No Play. Penalty on CLE, Defensive 12 On-field, declined.",1,4,43,CLE 2,0,PIT,PENALTY
21,3518,3,09:02,(9:02) L.Bell right guard to CLE 11 for 5 yards (T.Gipson; E.Martin).,1,4,33,CLE 16,0,PIT,
21,3595,1,07:45,"(7:45) B.Roethlisberger pass incomplete short right to A.Brown (B.Skrine). PENALTY on PIT-K.Beachum, Personal Foul, 15 yards, enforced at CLE 1.",1,4,35,CLE 1,0,PIT,PENALTY
21,3628,2,07:42,(7:42) (Shotgun) B.Roethlisberger pass incomplete deep right to M.Wheaton.,16,4,28,CLE 16,0,PIT,
21,3377,1,10:44,"(10:44) (No Huddle, Shotgun) B.Roethlisberger pass short right to L.Bell to CLE 30 for -2 yards (K.Dansby).",10,4,14,CLE 28,0,PIT,
21,3343,1,11:11,(11:11) B.Roethlisberger pass short left to A.Brown ran ob at CLE 28 for 16 yards (T.Gipson).,10,4,16,CLE 44,0,PIT,
21,3458,1,10:05,(10:05) B.Roethlisberger pass short left to M.Wheaton to CLE 16 for 9 yards (B.Skrine).,10,4,28,CLE 25,0,PIT,
21,3492,2,10:05,"(10:05) (No Huddle, Shotgun) B.Roethlisberger pass incomplete short middle to L.Moore.",1,4,28,CLE 16,0,PIT,
21,3401,2,10:10,"(10:10) (No Huddle, Shotgun) B.Roethlisberger pass incomplete deep left to A.Brown (J.Haden).",12,4,14,CLE 30,0,PIT,
21,3423,3,10:05,"(10:05) (Shotgun) B.Roethlisberger pass short left to H.Miller to CLE 20 for 10 yards (K.Dansby). PENALTY on CLE-J.Haden, Defensive Holding, 5 yards, enforced at CLE 30 - No Play.",12,4,19,CLE 30,0,PIT,PENALTY
21,3539,1,08:23,(8:23) (Shotgun) B.Roethlisberger pass short left to M.Wheaton to CLE 2 for 9 yards (J.Gilbert).,10,4,42,CLE 11,0,PIT,
21,3650,3,07:37,(7:37) (Shotgun) B.Roethlisberger pass short middle to J.Brown to CLE 9 for 7 yards (D.Whitner) [J.Sheard].,16,4,35,CLE 16,0,PIT,
21,3674,4,06:48,(6:48) (Shotgun) B.Roethlisberger pass incomplete short right to M.Wheaton.,9,4,35,CLE 9,0,PIT,
22,3759,2,04:41,(4:41) I.Crowell left tackle to CLE 25 for 1 yard (C.Thomas).,8,4,16,CLE 24,0,CLE,
22,3826,4,03:49,"(3:49) (Punt formation) S.Lanning punts 53 yards to PIT 24, Center-C.Yount. D.Archer to PIT 26 for 2 yards (M.Moore).",9,4,14,CLE 23,0,CLE,PUNT
22,3717,2,06:04,(6:04) B.Tate left guard to CLE 22 for 11 yards (J.Worilds).,8,4,13,CLE 11,0,CLE,
22,3804,0,03:49,Timeout #1 by PIT at 03:49.,0,4,14,,0,,TIMEOUT
22,3780,3,03:55,(3:55) I.Crowell right tackle to CLE 23 for -2 yards (J.Worilds).,7,4,14,CLE 25,0,CLE,
22,3696,1,06:46,(6:46) B.Tate right guard to CLE 11 for 2 yards (C.Heyward; L.Timmons).,10,4,2,CLE 9,0,CLE,
22,3738,1,05:23,(5:23) B.Tate right guard to CLE 24 for 2 yards (T.Polamalu).,10,4,15,CLE 22,0,CLE,
23,3884,1,03:26,(3:26) (Shotgun) B.Roethlisberger pass short right to M.Wheaton to CLE 43 for 9 yards (J.Gilbert).,10,4,31,PIT 48,0,PIT,
23,3908,2,02:57,"(2:57) (No Huddle, Shotgun) B.Roethlisberger pass deep left to A.Brown to CLE 26 for 17 yards (J.Haden).",1,4,48,CLE 43,0,PIT,
23,3932,1,02:51,"(2:51) (No Huddle, Shotgun) B.Roethlisberger pass incomplete short middle to L.Moore.",10,4,48,CLE 26,0,PIT,
23,3974,0,02:36,"S.Suisham extra point is GOOD, Center-G.Warren, Holder-B.Wing.",0,4,74,CLE 2,1,PIT,XP
23,3851,1,03:39,"(3:39) (Shotgun) L.Bell left tackle to PIT 33 for 7 yards (J.Sheard; T.Gipson). PENALTY on CLE-T.Gipson, Taunting, 15 yards, enforced at PIT 33.",10,4,22,PIT 26,0,PIT,PENALTY
23,3954,2,02:45,"(2:45) (Shotgun) B.Roethlisberger pass deep left to L.Moore for 26 yards, TOUCHDOWN.",10,4,74,CLE 26,1,PIT,TD
1,132,4,12:56,"(12:56) (Punt formation) B.Wing punts 51 yards to CLE 27, Center-G.Warren, out of bounds. PENALTY on PIT-A.Blake, Player Out of Bounds on Punt, 5 yards, enforced at CLE 27.",2,1,8,PIT 22,0,PIT,PUNT
1,62,1,14:56,(14:56) (Shotgun) B.Roethlisberger pass short right to M.Wheaton to PIT 20 for 6 yards (B.Skrine).,10,1,6,PIT 14,0,PIT,
1,86,2,14:16,(14:16) L.Bell right guard to PIT 23 for 3 yards (I.Kitchen).,4,1,9,PIT 20,0,PIT,
1,36,0,15:00,B.Cundiff kicks 71 yards from CLE 35 to PIT -6. D.Archer to PIT 14 for 20 yards (B.Mingo; J.Bademosi). Steelers call tails for the coin toss,0,1,0,CLE 35,0,CLE,KICKOFF
1,107,3,13:34,(13:34) L.Bell left end to PIT 22 for -1 yards (T.Gipson). Pitch out,1,1,8,PIT 23,0,PIT,
3,458,3,05:59,(5:59) L.Blount right tackle to CLE 2 for 1 yard (C.Robertson).,3,1,63,CLE 3,0,PIT,
3,338,3,08:43,(8:43) (Shotgun) L.Bell left end to CLE 34 for 12 yards (C.Kirksey).,3,1,31,CLE 46,0,PIT,
3,317,2,09:22,(9:22) (Shotgun) D.Archer left guard to CLE 46 for 4 yards (C.Kirksey).,7,1,19,50,0,PIT,
3,380,2,07:20,"(7:20) (Shotgun) B.Roethlisberger pass incomplete deep left to A.Brown. PENALTY on CLE-B.Skrine, Defensive Pass Interference, 24 yards, enforced at CLE 31 - No Play.",7,1,58,CLE 31,0,PIT,PENALTY
3,246,1,11:20,(11:20) L.Blount right guard to PIT 43 for 8 yards (D.Whitner).,10,1,58,PIT 35,0,PIT,
3,267,2,10:41,(10:41) L.Bell right guard to PIT 47 for 4 yards (D.Bryant). Pitch back,2,1,12,PIT 43,0,PIT,
3,413,1,07:14,(7:14) L.Bell left guard to CLE 5 for 2 yards (A.Bryant). CLE-A.Bryant was injured during the play. His return is Questionable.,7,1,63,CLE 7,0,PIT,
