drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Punt,0,15,6,1:49
10,4,Field Goal,-5,51,15,2:55
20,5,Touchdown,0,75,10,3:03
6,3,Interception,0,48,11,4:54
18,5,Touchdown,0,74,7,1:50
1,5,Touchdown,5,75,14,6:26
5,1,Touchdown,0,84,4,0:39
13,0,Punt,0,-7,4,2:02
21,5,Touchdown,-5,85,12,5:45
23,2,End of Game,0,43,11,2:09
11,0,End of Half,0,-1,2,0:09
14,1,Punt,-10,34,6,1:50
8,0,Punt,0,9,5,1:36
19,0,Punt,-10,9,6,1:30
22,6,Touchdown,13,67,22,4:03
12,0,Punt,0,5,5,1:19
16,0,Punt,0,5,4,1:29
7,2,Field Goal,-5,74,12,4:56
3,1,Punt,0,19,6,2:15
17,0,Punt,-10,2,5,2:17
4,1,Punt,0,18,6,2:13
2,0,Punt,0,7,5,2:08
15,1,Punt,0,23,6,2:43
