drive,fds,result,penyds,ydsgained,numplays,postime
20,0,Punt,0,8,5,1:19
21,1,Punt,0,23,8,1:44
22,4,End of Game,-15,73,17,2:30
1,0,Punt,-5,6,6,1:45
3,6,Touchdown,25,50,17,6:18
2,4,Touchdown,-5,80,10,4:23
5,2,Interception,0,30,9,3:46
4,1,Punt,0,8,7,2:40
7,6,Touchdown,5,61,18,5:53
6,0,Field Goal,-10,5,5,2:05
9,4,Interception,15,43,5,0:44
8,4,Interception,5,48,13,2:23
11,2,Field Goal,0,32,9,4:35
10,0,End of Half,0,3,2,0:03
13,1,Punt,0,14,5,1:39
12,1,Punt,0,23,7,2:19
15,5,Field Goal,-5,93,18,8:12
14,0,Punt,0,0,4,1:10
17,2,Punt,0,28,6,2:41
16,0,Punt,0,1,5,1:05
19,0,Punt,0,3,4,1:46
18,0,Punt,0,5,4,1:00
