drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Punt,0,15,9,2:54
24,0,End of Game,0,6,3,0:12
10,2,Punt,0,16,9,4:29
20,0,Punt,0,7,5,2:01
6,0,Safety,0,-10,3,0:56
18,7,Touchdown,14,65,16,6:07
1,3,Punt,-10,45,11,4:47
5,1,Punt,0,21,6,2:56
13,0,Punt,0,4,6,0:37
21,3,Punt,5,36,11,4:48
23,1,Field Goal,5,15,11,2:08
11,0,Fumble,0,-7,1,0:06
14,1,End of Half,-10,21,8,0:25
8,1,Punt,0,11,7,2:55
19,1,Punt,-10,27,11,3:03
22,0,Interception,0,0,1,0:12
12,0,Field Goal,0,5,6,1:26
16,3,Touchdown,0,75,9,2:53
7,1,Punt,-25,35,12,3:39
3,0,Punt,-5,8,6,2:12
17,2,Touchdown,-10,92,7,1:52
4,0,Punt,0,4,4,1:38
2,0,Punt,0,8,4,1:00
15,6,Touchdown,0,75,16,6:44
