drive,fds,result,penyds,ydsgained,numplays,postime
11,2,Fumble,5,26,8,3:05
10,2,Fumble,4,11,9,0:54
13,4,Field Goal,-5,80,13,6:26
12,0,Punt,0,2,4,1:02
15,3,Field Goal,0,69,7,3:37
14,2,Punt,0,31,9,4:27
17,4,Touchdown,0,59,9,3:42
16,0,Interception,0,0,2,0:08
19,2,End of Game,5,15,14,2:18
18,4,Field Goal,0,69,15,5:15
1,1,Punt,0,10,7,3:00
3,3,Field Goal,15,57,9,4:43
2,1,Punt,0,19,5,2:01
5,0,Interception,0,0,1,0:08
4,1,Punt,0,20,6,2:03
7,2,Punt,-5,29,11,6:08
6,0,Punt,-10,10,5,2:34
9,1,Downs,-5,8,11,1:47
8,5,Touchdown,0,74,13,6:42
