drive,fds,result,penyds,ydsgained,numplays,postime
24,1,Punt,0,18,6,2:12
4,3,Touchdown,-5,48,7,1:45
3,0,Interception,0,0,2,0:15
17,2,Punt,0,35,7,2:04
22,0,Punt,0,-2,4,1:08
8,1,Punt,0,12,7,3:21
14,0,Interception,0,6,2,0:35
30,1,Punt,0,9,6,1:54
19,2,Touchdown,0,30,3,0:17
12,2,Downs,0,33,8,4:37
9,5,Touchdown,-5,96,13,3:35
5,5,Touchdown,0,80,13,5:25
29,0,Punt,0,6,5,1:43
1,0,Fumble,0,3,3,0:55
27,0,Punt,0,-1,5,1:13
23,0,Punt,0,8,4,1:02
26,3,Touchdown,0,64,8,2:38
13,1,Punt,0,35,7,1:32
31,0,End of Game,0,0,4,1:53
21,1,Punt,-20,21,5,1:43
2,0,Field Goal,0,1,4,0:40
16,0,End of Half,0,-1,2,0:13
28,3,Touchdown,10,55,8,2:22
15,3,Interception,5,26,17,2:00
11,0,Downs,0,8,4,0:57
20,0,Punt,0,-3,5,2:11
25,3,Touchdown,0,67,8,2:41
6,0,Punt,0,6,5,0:37
18,2,Fumble,0,14,9,4:59
10,0,Punt,-10,-5,6,1:39
7,0,Punt,-5,3,5,1:54
