drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
9,1319,4,07:14,,7,2,3,DAL 31,0,DAL,PUNT
9,1295,3,07:51,,17,2,3,DAL 21,0,DAL,
9,1217,1,09:10,,15,2,-2,DAL 23,0,DAL,
9,1260,3,08:16,,12,2,-7,DAL 26,0,DAL,PENALTY
9,1194,1,09:10,,10,2,-5,DAL 28,0,DAL,PENALTY
9,1238,2,08:24,,12,2,-2,DAL 26,0,DAL,
24,4431,2,00:39,,11,4,-2,PHI 45,0,DAL,
24,4385,0,01:21,,0,4,-2,PHI 35,0,PHI,KICKOFF
24,4410,1,01:00,,10,4,2,PHI 44,0,DAL,
24,4452,0,00:00,,0,4,-2,,0,,
10,1383,3,06:08,,11,2,-11,PHI 25,0,PHI,PENALTY
10,1338,1,07:07,,10,2,2,PHI 26,0,PHI,
10,1418,3,05:50,,21,2,-6,PHI 15,0,PHI,
10,1442,4,05:38,,16,2,-6,PHI 20,0,PHI,PUNT
10,1362,2,06:44,,8,2,-1,PHI 28,0,PHI,
20,3665,1,06:51,,20,4,-9,DAL 22,0,DAL,
20,3686,2,06:07,,19,4,-2,DAL 23,0,DAL,
20,3633,1,07:15,,10,4,-10,DAL 32,0,DAL,PENALTY
20,3710,3,05:23,,12,4,2,DAL 30,0,DAL,
20,3745,4,05:05,,8,4,2,DAL 34,0,DAL,PUNT
6,849,4,00:31,,10,1,0,PHI 20,0,PHI,PUNT
6,770,0,01:39,,0,1,10,DAL 35,0,DAL,KICKOFF
6,827,3,00:37,,10,1,0,PHI 20,0,PHI,
6,785,1,01:39,,10,1,2,PHI 20,0,PHI,
6,806,2,01:18,,8,1,0,PHI 22,0,PHI,
18,3310,0,14:17,,0,4,0,PHI 35,0,PHI,KICKOFF
18,3463,2,09:58,,6,4,34,PHI 45,0,DAL,
18,3337,1,14:09,,10,4,4,DAL 27,0,DAL,
18,3379,1,12:43,,10,4,15,DAL 40,0,DAL,
18,3508,2,08:38,,1,4,33,PHI 30,0,DAL,PENALTY
18,3442,1,10:39,,10,4,28,PHI 49,0,DAL,
18,3487,1,09:23,,10,4,43,PHI 39,0,DAL,
18,3540,2,08:12,,11,4,34,PHI 40,0,DAL,
18,3561,3,07:31,,10,4,37,PHI 39,0,DAL,FUMBLE
18,3421,3,11:21,,2,4,24,DAL 48,0,DAL,
18,3358,2,13:23,,6,4,13,DAL 31,0,DAL,
18,3400,2,12:02,,8,4,21,DAL 42,0,DAL,
1,140,4,12:41,,14,1,-4,DAL 16,0,DAL,PUNT
1,36,0,15:00,,0,1,0,PHI 35,0,PHI,KICKOFF
1,72,2,14:24,,11,1,-6,DAL 19,0,DAL,PENALTY
