drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,4,4,1:28
24,1,Punt,0,16,5,1:47
10,3,Touchdown,0,60,8,3:12
20,6,Touchdown,48,36,12,4:47
6,2,Punt,-10,19,8,2:29
27,2,End of Game,0,37,5,1:09
18,5,Touchdown,14,61,12,4:18
26,0,Field Goal,0,-1,6,1:42
25,2,Downs,0,16,8,1:54
1,1,Interception,0,15,7,3:11
5,1,Punt,0,18,7,2:41
13,0,Fumble,0,6,2,0:09
21,0,Punt,0,2,5,1:26
23,0,Punt,0,0,4,0:27
11,3,Touchdown,0,82,13,2:08
14,0,Field Goal,0,5,4,1:19
8,3,Punt,-1,52,12,5:20
19,0,Punt,0,6,6,1:23
22,0,Punt,0,5,4,1:41
12,3,Field Goal,0,62,9,0:40
16,0,Punt,0,6,4,1:33
7,1,Punt,0,19,7,2:29
3,1,Punt,0,21,8,2:27
17,4,Field Goal,20,35,12,4:57
4,1,Field Goal,0,18,7,3:26
2,2,Touchdown,0,37,3,0:29
15,1,Missed FG,0,14,7,1:28
