drive,fds,result,penyds,ydsgained,numplays,postime
24,1,Punt,0,17,10,1:39
25,1,End of Game,0,19,5,1:09
20,3,Missed FG,-10,69,12,4:52
21,3,Field Goal,5,45,16,6:04
22,3,Touchdown,0,77,8,3:26
23,1,Punt,0,7,7,1:54
1,5,Touchdown,15,60,8,1:58
3,0,Punt,0,3,4,1:01
2,2,Downs,0,37,8,4:00
5,2,Punt,0,21,8,3:25
4,1,Punt,-10,48,7,3:23
7,1,Touchdown,0,17,2,0:08
6,0,Interception,0,5,3,0:57
9,2,Interception,-5,36,8,2:36
8,7,Touchdown,6,88,15,4:54
11,1,Punt,0,19,7,2:25
10,2,Field Goal,-15,68,6,2:39
13,1,Punt,0,17,10,0:41
12,5,Touchdown,15,62,11,1:46
15,0,Punt,0,-1,5,2:02
14,0,End of Half,0,-1,2,0:07
17,2,Fumble,0,11,7,2:30
16,1,Field Goal,0,17,5,2:01
19,1,Punt,-5,18,9,2:20
18,2,Touchdown,0,27,7,2:03
