drive,fds,result,penyds,ydsgained,numplays,postime
9,4,Field Goal,0,72,14,3:57
24,2,Field Goal,0,49,11,2:01
10,2,Field Goal,0,50,8,0:57
20,5,Touchdown,-5,94,20,5:09
6,0,Punt,0,2,4,1:33
18,3,Touchdown,0,79,7,1:56
1,4,Field Goal,-5,46,13,5:51
5,0,Punt,0,0,4,0:29
13,3,Field Goal,17,13,12,5:21
21,0,End of Half,0,-1,3,0:20
23,1,Punt,12,5,8,1:55
11,0,End of Half,0,-1,3,0:02
14,1,Punt,-10,5,7,1:52
8,1,Punt,0,16,6,2:53
19,1,Punt,-5,18,7,2:31
22,3,Interception,5,62,10,4:26
12,0,Punt,0,-8,5,1:57
16,5,Field Goal,0,69,14,4:38
7,1,Punt,-15,20,7,3:11
3,1,Punt,5,11,10,2:52
17,3,Touchdown,-10,85,9,3:43
4,0,Punt,0,1,5,1:43
2,5,Field Goal,-15,80,14,6:32
15,3,Touchdown,-5,65,6,2:33
