drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Downs,15,8,6,0:28
18,1,Punt,0,25,5,2:23
6,2,Field Goal,0,25,8,3:43
14,1,Touchdown,0,7,2,0:05
7,3,Missed FG,0,46,13,4:11
8,1,Downs,0,20,7,0:38
10,0,Punt,0,1,5,1:07
19,5,Touchdown,41,51,10,1:25
12,1,Punt,-10,23,7,3:12
16,3,Field Goal,-10,52,13,6:24
11,2,Punt,0,47,10,4:40
3,4,Touchdown,0,75,12,4:55
17,2,Punt,0,21,8,2:27
4,2,Fumble,-10,41,10,3:31
2,6,Touchdown,0,75,16,6:43
1,1,Interception,0,15,7,3:03
5,1,Missed FG,0,18,8,2:48
13,0,Punt,0,-12,4,1:49
15,2,Field Goal,18,35,13,4:11
20,1,End of Game,0,18,11,2:17
