drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,7,4,1:00
24,3,Field Goal,5,65,10,3:29
10,0,Punt,0,7,4,0:49
20,4,Fumble,0,79,16,6:51
6,1,Punt,-10,12,8,2:21
27,0,Punt,0,4,4,1:20
18,0,End of Half,0,-1,2,0:34
28,4,Field Goal,-5,54,17,4:26
26,2,Punt,0,29,8,2:50
25,2,Punt,15,22,8,2:07
1,2,Punt,5,37,10,2:55
5,2,Field Goal,0,20,9,3:43
13,2,Fumble,5,19,5,1:20
29,0,End of Game,0,9,4,0:05
21,1,Punt,-10,36,8,2:57
23,0,Punt,0,-2,4,1:11
11,2,Fumble,5,23,5,1:28
14,2,Touchdown,0,32,5,1:50
8,1,Punt,0,28,6,2:09
19,5,Touchdown,0,80,13,3:57
22,0,Punt,-1,5,5,0:47
12,2,Punt,5,31,9,3:20
16,0,Interception,0,6,2,0:08
7,2,Punt,0,28,8,3:35
3,1,Touchdown,0,16,4,0:47
17,2,Touchdown,0,37,3,0:29
4,1,Punt,-5,23,9,2:16
2,0,Fumble,0,3,2,0:32
15,0,Punt,0,8,5,0:44
