drive,fds,result,penyds,ydsgained,numplays,postime
24,0,Punt,0,3,4,1:55
25,0,Punt,0,2,7,1:02
26,3,Touchdown,0,65,6,0:32
27,2,End of Game,0,34,6,0:23
20,0,Punt,0,4,4,0:53
21,5,Touchdown,0,97,12,5:59
22,0,Punt,0,4,5,1:45
23,0,Punt,0,-3,5,1:00
1,3,Interception,10,54,8,3:25
3,0,Punt,0,4,4,1:30
2,2,Punt,0,22,10,4:43
5,0,Punt,0,-3,5,1:14
4,1,Punt,0,20,7,3:57
7,2,Field Goal,0,46,8,3:27
6,2,Field Goal,-5,50,9,4:22
9,0,Punt,-5,9,5,1:03
8,0,Punt,0,4,5,1:49
11,0,Interception,0,4,3,0:41
10,1,Punt,0,-4,5,1:55
13,1,Punt,16,6,9,1:22
12,1,Touchdown,0,43,2,0:09
15,3,Downs,-15,61,10,4:06
14,0,End of Half,0,-1,1,0:23
17,1,Interception,0,12,7,2:55
16,2,Field Goal,0,44,7,3:33
19,1,Punt,5,5,8,3:48
18,0,Punt,0,5,4,2:09
