drive,fds,result,penyds,ydsgained,numplays,postime
9,2,Punt,-5,49,8,1:27
17,5,Touchdown,-5,85,13,2:27
4,1,Interception,-10,24,9,3:21
5,1,Punt,-5,19,10,3:46
15,3,Fumble,0,60,8,3:45
6,6,Touchdown,5,80,11,4:58
16,1,Punt,-5,23,9,3:26
19,1,End of Game,-5,30,6,0:28
13,1,Punt,0,20,7,2:26
1,3,Punt,0,37,10,4:13
18,1,Field Goal,15,8,10,2:05
8,2,Punt,-5,29,9,2:34
11,6,Touchdown,5,70,19,8:03
2,6,Touchdown,0,80,11,4:40
10,0,End of Half,0,-2,3,0:46
12,2,Field Goal,0,42,8,3:36
14,2,Punt,0,34,9,3:44
3,3,Touchdown,0,75,7,2:00
7,1,Punt,-10,26,7,2:15
