drive,fds,result,penyds,ydsgained,numplays,postime
20,0,Punt,0,-8,5,0:27
21,0,Interception,0,0,1,0:06
22,1,Blocked FG,0,13,7,0:50
1,1,Punt,0,20,7,2:31
3,1,Punt,0,18,7,2:21
2,1,Punt,-5,15,8,2:35
5,4,Field Goal,-10,77,17,7:55
4,2,Field Goal,0,39,7,3:11
7,6,Touchdown,5,64,12,5:22
6,2,Touchdown,0,60,5,1:29
9,3,Field Goal,0,58,12,2:35
8,0,Punt,0,6,5,1:58
11,0,Punt,0,8,5,1:42
10,0,End of Half,0,0,2,0:03
13,5,Touchdown,0,80,14,6:46
12,0,Interception,0,3,3,1:02
15,5,Field Goal,-15,97,20,8:07
14,2,Punt,5,21,11,3:18
17,1,Punt,-10,22,7,3:53
16,0,Punt,0,1,5,0:52
19,0,Punt,-5,9,7,0:24
18,3,Touchdown,0,71,8,2:33
