drive,fds,result,penyds,ydsgained,numplays,postime
20,0,Punt,-5,11,5,2:00
21,3,End of Game,0,37,9,3:38
1,4,Touchdown,-2,98,13,6:46
3,4,Touchdown,5,75,11,4:54
2,2,Touchdown,0,83,7,2:22
5,1,Punt,0,15,6,2:12
4,0,Punt,0,-6,6,1:39
7,1,Touchdown,0,80,4,0:52
6,3,Touchdown,0,83,4,1:23
9,3,Field Goal,5,62,8,3:54
8,1,Punt,-5,20,8,2:40
11,4,Field Goal,0,64,13,1:42
10,0,Punt,-10,10,7,1:36
13,2,Field Goal,0,47,8,4:15
12,3,Downs,0,49,12,6:07
15,3,Touchdown,0,44,7,3:10
14,0,Punt,-10,8,6,1:17
17,0,Downs,0,6,5,0:56
16,1,Interception,0,13,6,0:53
19,3,Interception,0,47,9,3:55
18,1,Field Goal,0,18,7,3:49
