drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,-5,9,5,1:43
24,0,Fumble,0,10,2,0:17
10,1,Punt,5,10,9,1:47
20,2,Field Goal,0,53,7,3:44
6,1,Punt,0,11,5,2:39
18,1,Field Goal,0,15,6,1:27
1,3,Interception,0,32,10,5:09
5,0,Punt,-10,16,5,1:44
13,2,Punt,0,29,10,3:06
21,0,Punt,0,6,5,1:39
23,5,Field Goal,7,54,15,2:02
11,0,Punt,0,-2,5,0:51
14,0,Punt,0,-1,4,1:36
8,0,Punt,0,7,4,2:10
19,2,Punt,-10,49,12,3:09
22,5,Touchdown,9,62,12,3:38
12,2,Field Goal,0,38,7,0:59
16,3,Punt,10,14,10,4:40
7,0,Punt,0,3,4,1:39
3,1,Punt,-5,14,8,3:15
17,0,Punt,0,0,4,1:50
4,3,Punt,10,18,9,2:47
2,3,Missed FG,0,47,9,5:17
15,3,Touchdown,0,63,7,3:09
