drive,fds,result,penyds,ydsgained,numplays,postime
9,0,End of Half,0,2,2,0:28
18,0,Downs,-10,0,6,0:27
6,2,Field Goal,4,66,10,3:53
14,5,Touchdown,0,65,13,4:42
7,0,Punt,-10,3,6,2:41
8,1,Punt,-5,25,12,2:09
10,0,Punt,0,-1,5,0:58
19,0,End of Game,0,-4,4,1:57
12,0,Punt,0,-4,4,2:17
16,2,Punt,0,31,10,4:20
11,0,Punt,0,0,4,2:09
3,4,Field Goal,0,61,14,6:03
17,4,Field Goal,0,54,16,6:26
4,6,Touchdown,0,75,18,8:10
2,1,Fumble,0,13,4,1:35
1,3,Touchdown,0,75,7,2:15
5,3,Touchdown,0,75,8,2:46
13,0,Punt,0,2,4,1:08
15,3,Field Goal,0,72,15,5:36
