drive,fds,result,penyds,ydsgained,numplays,postime
24,0,Punt,0,6,5,0:57
25,4,Interception,-5,65,16,2:21
26,0,End of Game,0,-1,2,0:42
20,2,Punt,0,30,7,2:23
21,0,Interception,0,0,1,0:14
22,2,Touchdown,0,35,7,2:43
23,3,Interception,0,41,13,5:23
1,0,Fumble,0,9,3,0:35
3,1,Punt,0,14,6,1:30
2,3,Touchdown,0,35,8,3:10
5,0,Punt,0,3,5,1:27
4,2,Field Goal,0,62,8,4:32
7,5,Field Goal,5,66,15,6:38
6,2,Punt,3,25,10,3:53
9,1,Punt,0,19,7,2:34
8,0,Interception,0,5,3,1:05
11,0,Punt,-8,7,8,0:42
10,1,Punt,0,31,6,2:30
13,1,Punt,-5,20,7,0:36
12,0,Punt,0,3,5,0:47
15,1,Punt,0,21,8,3:51
14,0,End of Half,0,-1,1,0:01
17,1,Punt,0,17,7,3:05
16,0,Punt,0,0,4,1:17
19,2,Punt,0,28,8,3:37
18,2,Punt,0,37,8,3:27
