drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Interception,0,0,1,0:11
24,4,Touchdown,5,71,11,5:09
10,3,Touchdown,0,28,9,3:11
20,1,Punt,-20,37,9,4:24
6,2,Field Goal,-15,49,13,6:16
18,2,Fumble,20,9,6,1:29
25,1,End of Game,5,11,9,3:24
1,0,Punt,0,-1,5,1:28
5,0,Punt,0,-8,5,1:27
13,0,Punt,0,4,7,0:26
21,4,Touchdown,4,81,9,3:28
23,0,Punt,0,3,4,1:01
11,1,Punt,5,8,8,2:02
14,0,End of Half,0,-1,2,0:12
8,0,Punt,0,5,4,1:36
19,1,Touchdown,0,2,3,0:25
22,3,Downs,-5,43,14,5:22
12,4,Field Goal,34,32,15,2:15
16,1,Interception,0,11,3,1:23
7,0,Punt,0,4,5,0:56
3,0,Punt,0,8,5,1:40
17,1,Touchdown,0,32,3,0:43
4,5,Touchdown,0,80,8,3:53
2,2,Field Goal,-10,68,10,4:27
15,1,Punt,-10,20,10,3:12
