drive,fds,result,penyds,ydsgained,numplays,postime
1,0,Punt,-5,7,6,2:18
9,1,Punt,0,11,6,1:44
24,0,End of Game,0,-2,3,0:50
18,3,Punt,-5,52,14,5:08
20,4,Field Goal,0,64,11,4:44
15,5,Touchdown,17,65,9,2:22
16,3,Field Goal,0,74,12,4:52
14,0,Field Goal,5,3,5,2:06
19,1,Punt,0,17,7,1:57
17,2,Punt,-20,53,14,4:58
23,0,Fumble,0,9,5,1:03
6,3,Field Goal,0,51,12,4:41
12,1,End of Half,5,7,3,0:35
8,0,Punt,0,1,4,0:56
13,0,Downs,0,6,5,0:35
5,3,Touchdown,44,16,9,3:12
10,0,Punt,0,-8,4,2:10
2,1,Punt,-10,19,8,3:57
3,5,Touchdown,17,61,14,5:43
7,0,Punt,0,2,5,1:00
11,3,Punt,0,42,11,2:25
22,0,Field Goal,0,5,7,0:20
21,1,Downs,-15,20,9,1:05
4,0,Punt,0,-3,5,1:19
