drive,fds,result,penyds,ydsgained,numplays,postime
20,8,Touchdown,-5,85,20,7:44
21,3,Punt,-6,48,15,3:00
22,3,Downs,-4,83,12,1:46
23,1,End of Game,0,25,6,1:46
1,4,Interception,-10,77,12,6:10
3,5,Touchdown,0,83,8,4:10
2,2,Interception,0,33,6,1:59
5,0,Touchdown,0,0,2,0:13
4,3,Touchdown,-10,89,9,2:48
7,2,Touchdown,-5,27,7,2:12
6,0,Interception,0,3,4,1:31
9,0,Punt,0,9,4,1:30
8,1,Punt,0,17,6,1:53
11,0,Punt,0,6,6,2:26
10,4,Touchdown,0,70,10,3:18
13,2,Punt,-5,36,8,1:03
12,0,Punt,0,0,4,0:22
15,4,Touchdown,0,80,9,3:09
14,0,End of Half,0,2,1,0:25
17,2,Touchdown,0,92,6,2:08
16,2,Punt,5,33,7,2:55
19,5,Touchdown,19,76,13,5:45
18,1,Punt,0,13,6,1:47
