drive,fds,result,penyds,ydsgained,numplays,postime
20,3,Field Goal,4,40,14,4:47
21,5,Touchdown,0,80,12,1:25
22,0,End of Game,0,-2,4,1:05
1,3,Touchdown,0,71,10,3:21
3,1,Field Goal,0,30,6,2:20
2,0,Punt,0,0,5,1:06
5,1,Touchdown,0,32,3,0:39
4,1,Interception,0,12,5,1:46
7,3,Interception,0,55,10,4:25
6,1,Punt,5,10,7,2:16
9,2,Fumble,0,65,5,2:11
8,1,Punt,0,34,8,3:04
11,3,Field Goal,-10,64,9,3:56
10,0,Punt,-10,14,5,2:14
13,2,Punt,-10,30,10,4:00
12,4,Field Goal,-5,73,16,2:42
15,2,Punt,0,34,8,3:27
14,3,Field Goal,0,85,11,4:47
17,0,Punt,0,6,5,1:10
16,3,Field Goal,0,59,10,5:11
19,2,Interception,0,28,5,1:40
18,0,Punt,-5,9,5,2:28
