drive,fds,result,penyds,ydsgained,numplays,postime
24,0,Punt,0,0,4,2:11
25,4,Missed FG,-5,41,14,3:47
26,0,Punt,0,-3,4,1:56
27,4,Touchdown,0,72,12,3:53
20,2,Fumble,0,20,6,2:28
21,3,Touchdown,0,46,6,1:36
22,1,Punt,-5,0,8,3:06
23,0,Punt,-10,8,6,1:04
28,1,Interception,0,27,4,0:27
29,0,Punt,0,7,7,0:25
1,1,Punt,0,7,6,1:57
3,1,Punt,-14,29,6,2:34
2,0,Punt,0,7,4,1:35
5,0,Punt,0,9,4,2:05
4,1,Downs,0,50,6,2:29
7,1,Punt,-5,29,8,2:45
6,0,Punt,0,4,4,1:42
9,1,Interception,0,15,7,1:09
8,0,Punt,0,2,4,1:34
11,0,Fumble,-10,22,4,1:51
10,1,Punt,0,12,6,2:18
13,0,Punt,0,-2,5,1:54
12,2,Touchdown,4,7,7,2:45
15,0,Interception,0,0,3,0:19
14,3,Touchdown,0,36,7,2:05
17,0,End of Half,0,-4,4,0:53
16,1,Touchdown,0,20,2,0:05
19,0,Punt,0,6,5,1:22
18,3,Field Goal,-10,80,16,6:20
30,1,End of Game,-10,13,7,1:25
