drive,fds,result,penyds,ydsgained,numplays,postime
16,5,Touchdown,0,80,11,4:08
5,5,Touchdown,19,55,14,5:09
13,6,Touchdown,-10,92,14,6:06
7,0,Punt,0,0,5,1:54
4,1,Punt,-5,12,7,1:58
2,2,Field Goal,0,68,9,4:06
6,3,Punt,0,29,12,6:07
9,3,Field Goal,-10,51,13,1:48
3,3,Touchdown,0,31,8,3:42
14,2,Punt,-5,34,10,4:28
10,0,End of Half,0,-1,3,0:07
8,1,Missed FG,0,19,7,3:16
18,2,End of Game,0,47,14,3:18
12,0,Punt,0,5,4,1:35
17,5,Touchdown,-10,90,11,2:18
15,4,Touchdown,-10,101,11,5:10
1,0,Punt,0,7,5,1:53
11,1,Punt,0,20,8,2:57
