drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
24,3758,1,06:05,(6:05) B.Roethlisberger pass incomplete short left to A.Brown.,10,4,13,CIN 37,0,PIT,
24,3780,2,06:02,(6:02) L.Bell up the middle to CIN 31 for 6 yards (V.Rey).,10,4,19,CIN 37,0,PIT,
24,3716,1,07:28,(7:28) L.Bell left tackle to CIN 45 for 5 yards (L.Hall).,10,4,5,50,0,PIT,
24,3818,3,05:56,(5:56) (Shotgun) B.Roethlisberger pass short left to A.Brown pushed ob at CIN 22 for 9 yards (A.Jones).,4,4,28,CIN 31,0,PIT,
24,3801,0,05:56,Timeout #2 by CIN at 05:56.,0,4,19,,0,,TIMEOUT
24,3842,1,05:17,"(5:17) L.Bell left tackle for 22 yards, TOUCHDOWN.",10,4,50,CIN 22,1,PIT,TD
24,3737,2,06:47,(6:47) L.Bell left guard to CIN 37 for 8 yards (G.Iloka; V.Rey).,5,4,13,CIN 45,0,PIT,
24,3859,0,05:09,"S.Suisham extra point is GOOD, Center-G.Warren, Holder-B.Wing.",0,4,50,CIN 2,1,PIT,XP
25,3948,2,04:25,"(4:25) (Shotgun) PENALTY on CIN-M.Sanu, False Start, 5 yards, enforced at CIN 30 - No Play.",3,4,2,CIN 30,0,CIN,PENALTY
25,3924,1,05:01,(5:01) (Shotgun) J.Campbell pass short left to J.Hill to CIN 30 for 2 yards (W.Gay).,5,4,7,CIN 28,0,CIN,
25,3875,0,05:09,S.Suisham kicks 64 yards from PIT 35 to CIN 1. B.Tate to CIN 23 for 22 yards (S.Thomas).,0,4,0,PIT 35,0,PIT,KICKOFF
25,4014,4,03:49,"(3:49) K.Huber punts 59 yards to PIT 15, Center-C.Harris. A.Brown to PIT 21 for 6 yards (D.Dennard).",7,4,3,CIN 26,0,CIN,PUNT
25,3971,2,04:25,(4:25) (Shotgun) J.Campbell pass incomplete short left to A.Green.,8,4,2,CIN 25,0,CIN,
25,3993,3,04:20,(4:20) (Shotgun) J.Campbell scrambles up the middle to CIN 26 for 1 yard (S.Tuitt).,8,4,3,CIN 25,0,CIN,
25,3897,1,05:01,"(5:01) {J.Campbell returns for CIN QB} (Shotgun)  PENALTY on PIT-A.Moats, Neutral Zone Infraction, 5 yards, enforced at CIN 23 - No Play.",10,4,5,CIN 23,0,CIN,PENALTY
26,4039,1,03:36,(3:36) J.Harris left tackle to PIT 24 for 3 yards (R.Geathers).,10,4,3,PIT 21,0,PIT,
26,4081,3,02:11,(2:11) J.Harris left tackle to PIT 29 for 2 yards (V.Rey; S.Williams).,4,4,8,PIT 27,0,PIT,
26,4060,2,02:52,(2:52) J.Harris left guard to PIT 27 for 3 yards (R.Maualuga).,7,4,6,PIT 24,0,PIT,
26,4102,0,02:00,Two-Minute Warning,0,4,8,,0,,
26,4119,4,02:00,"(2:00) B.Wing punts 48 yards to CIN 23, Center-G.Warren. B.Tate ran ob at CIN 39 for 16 yards (D.Heyward-Bey).",2,4,8,PIT 29,0,PIT,PUNT
27,4283,1,00:33,"(:33) (Shotgun) J.Campbell sacked at PIT 30 for -5 yards (A.Moats). FUMBLES (A.Moats), RECOVERED by PIT-J.Worilds at PIT 24. J.Worilds to PIT 24 for no gain (J.Hill).",10,4,36,PIT 25,0,CIN,FUMBLE
27,4149,1,01:50,(1:50) (Shotgun) J.Campbell pass short left to M.Sanu to CIN 44 for 5 yards (B.McCain).,10,4,5,CIN 39,0,CIN,
27,4173,2,01:24,(1:24) (Shotgun) J.Campbell pass short middle to K.Brock to PIT 46 for 10 yards (V.Williams).,5,4,15,CIN 44,0,CIN,
27,4197,1,01:02,(1:02) (Shotgun) J.Campbell pass incomplete short right to J.Hill.,10,4,15,PIT 46,0,CIN,
27,4257,3,00:40,(:40) (Shotgun) J.Hill right guard pushed ob at PIT 25 for 13 yards (A.Blake).,2,4,36,PIT 38,0,CIN,
27,4226,2,00:58,(:58) (Shotgun) J.Campbell pass short right to K.Brock to PIT 38 for 8 yards (A.Blake).,10,4,23,PIT 46,0,CIN,
20,3214,1,12:45,(12:45) L.Bell left tackle to CIN 21 for 3 yards (G.Atkins).,10,4,3,CIN 24,0,PIT,
20,3286,1,11:34,"(11:34) L.Bell left tackle for 13 yards, TOUCHDOWN.",10,4,24,CIN 13,1,PIT,TD
20,3257,3,12:03,(12:03) (Shotgun) B.Roethlisberger pass short left to A.Brown pushed ob at CIN 13 for 8 yards (A.Jones).,7,4,11,CIN 21,0,PIT,
20,3303,0,11:27,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. B.Roethlisberger pass to H.Miller is complete. ATTEMPT SUCCEEDS. PENALTY on CIN-D.Kirkpatrick, Unnecessary Roughness, 15 yards, enforced between downs.",0,4,24,CIN 2,1,PIT,PENALTY
20,3235,2,12:09,(12:09) B.Roethlisberger pass incomplete short right to A.Brown (L.Hall).,7,4,3,CIN 21,0,PIT,
21,3386,1,10:52,(10:52) (Shotgun) A.Dalton scrambles up the middle to CIN 44 for 3 yards (J.Worilds).,10,4,24,CIN 41,0,CIN,
21,3474,3,09:00,"(9:00) (Shotgun) A.Dalton pass incomplete short right to A.Green (A.Blake, M.Mitchell).",9,4,22,CIN 42,0,CIN,
21,3450,2,09:45,(9:45) (Shotgun) A.Dalton pass short right to G.Bernard to CIN 42 for 7 yards (A.Blake).,16,4,22,CIN 35,0,CIN,
21,3496,4,08:51,"(8:51) K.Huber punts 52 yards to PIT 6, Center-C.Harris, out of bounds.",9,4,22,CIN 42,0,CIN,PUNT
21,3362,1,11:27,(11:27) (Shotgun) A.Dalton pass short right to A.Green to CIN 41 for 21 yards (A.Blake).,10,4,21,CIN 20,0,CIN,
21,3407,2,10:15,"(10:15) (Shotgun) G.Bernard left guard to CIN 48 for 4 yards (A.Blake; B.McCain). PENALTY on CIN-M.Sanu, Illegal Block Above the Waist, 9 yards, enforced at CIN 44 - No Play. {Official marked off 9 yards despite 10 yard penalty}",7,4,22,CIN 44,0,CIN,PENALTY
21,3338,0,11:27,"S.Suisham kicks 50 yards from 50 to end zone, Touchback.",0,4,22,50,0,PIT,KICKOFF
22,3518,1,08:43,"(8:43) B.Roethlisberger pass deep right to M.Bryant for 94 yards, TOUCHDOWN.",10,4,94,PIT 6,1,PIT,TD
22,3542,0,08:31,"S.Suisham extra point is GOOD, Center-G.Warren, Holder-B.Wing.",0,4,94,CIN 2,1,PIT,XP
23,3580,1,08:26,(8:26) (Shotgun) A.Dalton pass incomplete short right to G.Bernard.,10,4,0,CIN 27,0,CIN,
23,3602,2,08:21,(8:21) (Shotgun) A.Dalton pass incomplete deep right to M.Sanu (A.Blake) [S.Tuitt]. CIN-A.Dalton was injured during the play.,10,4,0,CIN 27,0,CIN,
23,3666,3,07:51,(7:51) {A.Dalton returns as CIN QB} (Shotgun) A.Dalton pass short middle to G.Bernard pushed ob at CIN 24 for 7 yards (T.Polamalu).,20,4,-3,CIN 17,0,CIN,
23,3694,4,07:38,"(7:38) K.Huber punts 26 yards to 50, Center-C.Harris, out of bounds.",13,4,-3,CIN 24,0,CIN,PUNT
23,3627,3,08:14,"(8:14) {J.Campbell in for CIN QB} (Shotgun) J.Campbell pass short middle to G.Bernard to CIN 35 for 8 yards (W.Gay). PENALTY on CIN-K.Zeitler, Offensive Holding, 10 yards, enforced at CIN 27 - No Play.",10,4,-10,CIN 27,0,CIN,PENALTY
23,3558,0,08:31,S.Suisham kicks 60 yards from PIT 35 to CIN 5. B.Tate to CIN 27 for 22 yards (W.Gay).,0,4,0,PIT 35,0,PIT,KICKOFF
28,4312,1,00:23,(:23) B.Roethlisberger kneels to PIT 23 for -1 yards.,10,4,-1,PIT 24,0,PIT,
28,4333,0,00:00,END GAME,0,4,-1,,0,,
1,158,3,12:26,(12:26) (Shotgun) B.Roethlisberger pass short right to M.Bryant to PIT 37 for no gain (T.Newman; V.Rey).,5,1,17,PIT 37,0,PIT,
1,52,0,15:00,"M.Nugent kicks 65 yards from CIN 35 to end zone, Touchback.",0,1,0,CIN 35,0,CIN,KICKOFF
1,182,4,11:48,"(11:48) B.Wing punts 37 yards to CIN 26, Center-G.Warren. A.Jones to CIN 42 for 16 yards (T.Garvin; G.Warren).",5,1,17,PIT 37,0,PIT,PUNT
1,116,1,13:53,(13:53) L.Bell left tackle to PIT 37 for 5 yards (D.Peko).,10,1,17,PIT 32,0,PIT,
1,137,2,13:11,(13:11) L.Bell right tackle to PIT 37 for no gain (T.Newman; R.Maualuga).,5,1,17,PIT 37,0,PIT,
1,71,1,15:00,(15:00) (Shotgun) B.Roethlisberger pass short left to A.Brown pushed ob at PIT 26 for 6 yards (W.Gilberry; V.Rey).,10,1,6,PIT 20,0,PIT,
1,95,2,14:32,(14:32) L.Bell left tackle to PIT 32 for 6 yards (V.Rey).,4,1,12,PIT 26,0,PIT,
3,366,1,09:32,(9:32) (Shotgun) B.Roethlisberger pass incomplete short middle to L.Bell.,10,1,0,PIT 40,0,PIT,
3,388,2,09:26,(9:26) (Shotgun) L.Bell right end to PIT 41 for 1 yard (V.Rey).,10,1,1,PIT 40,0,PIT,
3,409,3,08:41,(8:41) (Shotgun) B.Roethlisberger pass incomplete deep middle to A.Brown (T.Newman).,9,1,1,PIT 41,0,PIT,
3,431,4,08:34,"(8:34) B.Wing punts 47 yards to CIN 12, Center-G.Warren. B.Tate to CIN 20 for 8 yards (M.Palmer).",9,1,1,PIT 41,0,PIT,PUNT
2,207,1,11:35,(11:35) (Shotgun) A.Dalton pass short right to A.Green to CIN 49 for 7 yards (I.Taylor; J.Worilds).,10,1,18,CIN 42,0,CIN,
2,300,3,09:42,(9:42) (Shotgun) A.Dalton pass incomplete short middle to J.Gresham.,3,1,18,PIT 40,0,CIN,
2,322,4,09:38,"(9:38) (Punt formation) C.Peerman up the middle to PIT 40 for no gain (D.Heyward-Bey). FUMBLES (D.Heyward-Bey), recovered by CIN-N.Johnson at PIT 40, 4th down fumble rule invoked.",3,1,18,PIT 40,0,CIN,FUMBLE
2,276,2,10:22,(10:22) (Shotgun) A.Dalton pass short right to A.Green to PIT 40 for 4 yards (I.Taylor).,7,1,18,PIT 44,0,CIN,
2,252,1,10:39,(10:39) (Shotgun) A.Dalton pass short right to A.Green pushed ob at PIT 44 for 3 yards (I.Taylor).,10,1,14,PIT 47,0,CIN,
2,231,2,11:05,(11:05) G.Bernard left tackle to PIT 47 for 4 yards (J.Worilds; S.Spence).,3,1,11,CIN 49,0,CIN,
5,568,2,06:05,(6:05) L.Bell right guard to PIT 31 for 9 yards (R.Maualuga; G.Iloka).,8,1,11,PIT 22,0,PIT,
5,631,2,04:19,(4:19) B.Roethlisberger pass short left to M.Spaeth to 50 for 2 yards (V.Rey).,11,1,30,PIT 48,0,PIT,
5,610,1,04:58,(4:58) L.Bell right tackle to PIT 48 for -1 yards (G.Atkins).,10,1,28,PIT 49,0,PIT,
5,677,4,03:28,"(3:28) B.Wing punts 35 yards to CIN 15, Center-G.Warren, out of bounds.",9,1,30,50,0,PIT,PUNT
5,589,1,05:32,(5:32) L.Bell left guard to PIT 49 for 18 yards (G.Iloka).,10,1,29,PIT 31,0,PIT,
5,655,3,03:33,(3:33) (Shotgun) B.Roethlisberger pass incomplete short middle to L.Bell.,9,1,30,50,0,PIT,
5,547,1,06:31,(6:31) L.Bell right tackle to PIT 22 for 2 yards (G.Atkins).,10,1,2,PIT 20,0,PIT,
4,522,4,06:44,"(6:44) K.Huber punts 58 yards to PIT 13, Center-C.Harris. A.Brown to PIT 20 for 7 yards (C.Peerman).",1,1,9,CIN 29,0,CIN,PUNT
4,477,2,07:53,(7:53) A.Dalton pass short middle to J.Hill to CIN 28 for 4 yards (S.Spence).,6,1,8,CIN 24,0,CIN,
4,456,1,08:22,(8:22) (Shotgun) J.Hill right tackle to CIN 24 for 4 yards (C.Heyward; S.Spence).,10,1,4,CIN 20,0,CIN,
4,501,3,07:23,(7:23) (Shotgun) J.Hill left tackle to CIN 29 for 1 yard (J.Jones; L.Timmons).,2,1,9,CIN 28,0,CIN,
7,965,1,13:27,(13:27) (Shotgun) L.Bell right end to CIN 12 for 3 yards (T.Newman).,10,2,63,CIN 15,0,PIT,
7,851,1,00:25,(:25) B.Roethlisberger pass incomplete short middle to M.Bryant (T.Newman).,10,1,11,PIT 36,0,PIT,
7,1057,0,11:17,"S.Suisham extra point is GOOD, Center-G.Warren, Holder-B.Wing.",0,2,75,CIN 2,1,PIT,XP
7,986,2,12:48,(12:48) L.Bell left guard to CIN 8 for 4 yards (V.Rey; R.Nelson).,7,2,67,CIN 12,0,PIT,
7,873,2,00:20,(:20) L.Bell left end to PIT 40 for 4 yards (R.Maualuga; W.Gilberry).,10,1,15,PIT 36,0,PIT,
7,1007,3,12:06,(12:06) (Shotgun) B.Roethlisberger pass short middle to L.Bell to CIN 1 for 7 yards (R.Nelson; V.Rey).,3,2,74,CIN 8,0,PIT,
7,1033,1,11:22,"(11:22) B.Roethlisberger pass short right to H.Miller for 1 yard, TOUCHDOWN.",1,2,75,CIN 1,1,PIT,TD
7,827,1,00:46,(:46) (Shotgun) B.Roethlisberger pass short left to M.Spaeth pushed ob at PIT 36 for 11 yards (L.Hall).,10,1,11,PIT 25,0,PIT,
7,910,3,15:00,(15:00) (Shotgun) B.Roethlisberger pass short right to M.Wheaton to CIN 44 for 16 yards (G.Iloka).,6,2,31,PIT 40,0,PIT,
7,934,1,14:13,(14:13) (Shotgun) B.Roethlisberger pass deep middle to L.Moore to CIN 15 for 29 yards (G.Iloka).,10,2,60,CIN 44,0,PIT,
6,699,1,03:19,(3:19) A.Dalton pass short left to A.Green pushed ob at CIN 27 for 12 yards (A.Moats).,10,1,12,CIN 15,0,CIN,
6,780,3,01:32,(1:32) (Shotgun) A.Dalton pass short middle to J.Gresham to CIN 32 for 5 yards (I.Taylor).,10,1,17,CIN 27,0,CIN,
6,761,2,02:17,(2:17) A.Dalton sacked at CIN 27 for -3 yards (A.Moats).,7,1,12,CIN 30,0,CIN,
6,723,1,02:56,(2:56) G.Bernard right end to CIN 30 for 3 yards (W.Gay; S.Spence).,10,1,15,CIN 27,0,CIN,
