drive,fds,result,penyds,ydsgained,numplays,postime
20,8,Touchdown,25,57,25,4:32
21,1,End of Game,0,26,8,1:48
1,5,Touchdown,0,75,13,4:35
3,0,Punt,0,9,4,2:00
2,1,Punt,0,26,8,3:00
5,3,Touchdown,0,50,10,2:58
4,1,Punt,-5,8,9,3:01
7,3,Field Goal,5,65,11,4:40
6,5,Field Goal,-5,77,16,7:14
9,0,End of Half,0,2,3,0:34
8,5,Touchdown,5,68,12,1:58
11,0,Fumble,0,-5,1,0:08
10,1,Fumble,0,14,4,1:23
13,4,Touchdown,0,34,8,2:31
12,0,Punt,0,1,4,2:04
15,1,Punt,-15,21,6,2:46
14,1,Fumble,0,32,4,1:23
17,1,Punt,-5,24,9,3:20
16,2,Punt,-10,40,11,3:58
19,2,Field Goal,-15,49,11,5:46
18,1,Interception,27,0,2,0:21
