drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
9,1960,0,,,0,2,-1,,0,,
9,1939,1,00:06,,10,2,-1,ARI 5,0,ARI,
24,4245,0,01:59,,0,4,0,,0,,
24,4262,1,01:59,,10,4,-1,TB 48,0,ARI,
24,4325,0,00:00,,0,4,-3,,0,,
24,4223,0,02:02,,0,4,0,TB 35,0,TB,KICKOFF
24,4304,3,00:38,,12,4,-3,50,0,ARI,
24,4283,2,01:18,,11,4,-2,TB 49,0,ARI,
10,2013,2,14:23,,10,3,0,TB 25,0,TB,INT
10,1992,1,15:00,,10,3,0,TB 25,0,TB,
10,1977,0,15:00,,0,3,0,ARI 35,0,ARI,KICKOFF
20,3492,0,07:17,,0,4,1,TB 15,1,ARI,XP
20,3462,1,07:22,,1,4,1,TB 1,1,ARI,TD
6,1078,1,12:04,,10,2,0,TB 25,0,TB,
6,1122,3,11:50,,10,2,0,TB 25,0,TB,
6,1063,0,12:04,,0,2,0,ARI 35,0,ARI,KICKOFF
6,1100,2,11:59,,10,2,0,TB 25,0,TB,
6,1144,4,11:44,,10,2,0,TB 25,0,TB,PUNT
18,3243,1,10:00,,20,4,40,TB 48,0,ARI,
18,3187,3,10:45,,8,4,36,ARI 31,0,ARI,
18,3091,1,12:50,,10,4,1,ARI 23,0,ARI,
18,3264,2,09:14,,9,4,45,TB 37,0,ARI,PENALTY
18,3341,3,08:29,,12,4,22,TB 40,0,ARI,PENALTY
18,3145,1,12:07,,10,4,12,ARI 29,0,ARI,
18,3287,2,08:54,,4,4,37,TB 32,0,ARI,PENALTY
18,3112,2,12:11,,9,4,6,ARI 24,0,ARI,PENALTY
18,3166,2,11:25,,4,4,8,ARI 35,0,ARI,
18,3319,2,08:34,,12,4,37,TB 40,0,ARI,
18,3376,3,08:14,,27,4,36,ARI 45,0,ARI,
18,3069,0,12:56,,0,4,0,TB 35,0,TB,KICKOFF
18,3211,1,10:24,,10,4,29,TB 38,0,ARI,PENALTY
18,3400,4,07:38,,13,4,36,TB 41,0,ARI,PUNT
1,52,1,15:00,,10,1,8,ARI 25,0,ARI,
1,97,1,13:43,,10,1,19,ARI 36,0,ARI,
1,173,1,12:00,,10,1,75,TB 27,1,ARI,TD
1,144,1,12:33,,10,1,48,TB 45,0,ARI,
1,190,0,11:52,,0,1,75,TB 15,1,ARI,XP
1,37,0,15:00,,0,1,0,TB 35,0,TB,KICKOFF
1,118,2,13:07,,2,1,30,ARI 44,0,ARI,
1,73,2,14:24,,2,1,11,ARI 33,0,ARI,
5,1007,1,12:09,,10,2,95,TB 11,1,ARI,TD
5,846,2,00:32,,1,1,20,ARI 14,0,ARI,
5,867,0,,,0,1,20,,0,,
5,822,1,01:08,,10,1,9,ARI 5,0,ARI,
5,983,1,12:53,,10,2,84,TB 37,0,ARI,
5,905,2,14:19,,6,2,23,ARI 29,0,ARI,
5,1032,0,12:04,,0,2,95,TB 15,1,ARI,XP
5,959,3,13:37,,2,2,58,ARI 33,0,ARI,
5,926,3,13:41,,7,2,28,ARI 28,0,ARI,PENALTY
5,884,1,15:00,,10,2,24,ARI 25,0,ARI,
13,2392,1,08:27,,10,3,16,ARI 25,0,ARI,
13,2418,1,07:56,,10,3,16,ARI 41,0,ARI,INT
13,2377,0,08:27,,0,3,0,TB 35,0,TB,KICKOFF
21,3904,0,03:02,,0,4,70,ARI 2,0,TB,2PPF
21,3523,0,07:17,,0,4,46,ARI 35,0,ARI,KICKOFF
21,3871,4,03:06,,1,4,70,ARI 1,1,TB,TD
21,3640,1,06:24,,5,4,42,TB 47,0,TB,
21,3700,2,05:32,,1,4,70,ARI 19,0,TB,
21,3826,2,04:17,,8,4,68,ARI 8,0,TB,
21,3770,1,05:08,,10,4,64,ARI 14,0,TB,PENALTY
21,3549,1,07:17,,10,4,70,TB 30,0,TB,
21,3746,3,05:27,,6,4,70,ARI 24,0,TB,
21,3850,3,03:47,,2,4,69,ARI 2,0,TB,
21,3805,1,04:48,,6,4,70,ARI 6,0,TB,
21,3722,3,05:27,,1,4,46,ARI 19,0,TB,PENALTY
21,3670,1,06:02,,10,4,62,ARI 28,0,TB,
21,3890,0,03:02,,0,4,0,,0,,TIMEOUT
21,3573,2,06:53,,3,4,51,TB 37,0,TB,
21,3602,1,06:29,,10,4,17,TB 42,0,TB,PENALTY
23,4207,0,02:02,,0,4,65,ARI 15,1,TB,XP
23,4187,1,02:09,,10,4,65,ARI 37,1,TB,TD
23,4140,2,02:28,,4,4,1,TB 41,0,TB,PENALTY
23,4111,1,02:34,,10,4,6,TB 35,0,TB,
23,4163,2,02:28,,9,4,28,TB 36,0,TB,
11,2081,1,12:43,,10,3,16,TB 20,0,ARI,
11,2039,1,14:09,,10,3,9,TB 33,0,ARI,
11,2122,0,11:58,,0,3,33,TB 15,1,ARI,XP
11,2102,2,12:06,,7,3,33,TB 17,1,ARI,TD
11,2060,2,13:29,,1,3,13,TB 24,0,ARI,
14,2521,3,05:55,,11,3,-6,ARI 43,0,TB,
14,2465,2,07:00,,6,3,9,ARI 38,0,TB,
14,2444,1,07:35,,10,3,4,ARI 42,0,TB,
14,2540,4,05:13,,16,3,-6,ARI 48,0,TB,PUNT
14,2489,3,06:22,,1,3,-1,ARI 33,0,TB,PENALTY
8,1497,0,05:31,,0,2,0,ARI 35,0,ARI,KICKOFF
8,1753,0,01:23,,0,2,36,,0,,TIMEOUT
8,1895,3,00:17,,5,2,70,ARI 5,0,TB,
8,1712,0,02:00,,0,2,34,,0,,
8,1669,1,02:42,,10,2,30,ARI 45,0,TB,
8,1917,4,00:11,,5,2,70,ARI 5,0,TB,
8,1578,3,04:24,,6,2,13,TB 29,0,TB,
8,1624,2,03:44,,10,2,21,TB 38,0,TB,
8,1878,0,00:17,,0,2,70,,0,,TIMEOUT
8,1540,2,05:00,,10,2,4,TB 25,0,TB,
8,1691,2,02:35,,10,2,34,ARI 45,0,TB,
8,1561,0,04:24,,0,2,4,,0,,TIMEOUT
8,1857,2,00:24,,7,2,70,ARI 7,0,TB,
8,1512,1,05:31,,10,2,21,TB 25,0,TB,
8,1794,1,00:58,,10,2,68,ARI 18,0,TB,
8,1645,3,02:59,,2,2,30,TB 46,0,TB,
8,1602,1,03:49,,10,2,13,TB 38,0,TB,
8,1840,0,00:24,,0,2,68,,0,,TIMEOUT
8,1770,4,01:23,,4,2,57,ARI 39,0,TB,
8,1729,3,02:00,,6,2,36,ARI 41,0,TB,
8,1818,1,00:29,,7,2,68,ARI 7,0,TB,
19,3436,1,07:28,,10,4,0,TB 1,0,TB,INT
22,3940,0,03:02,,0,4,8,TB 35,0,TB,KICKOFF
22,3997,0,02:55,,0,4,8,,0,,TIMEOUT
22,4067,3,02:44,,2,4,8,TB 35,0,ARI,
22,4014,2,02:55,,6,4,8,TB 39,0,ARI,FUMBLE
22,4089,4,02:38,,2,4,8,TB 35,0,ARI,
22,3969,1,03:02,,10,4,4,TB 43,0,ARI,
22,4050,0,02:44,,0,4,8,,0,,TIMEOUT
12,2323,3,08:31,,4,3,75,ARI 4,1,TB,TD
12,2235,3,10:32,,12,3,75,50,0,TB,
12,2192,1,11:22,,10,3,27,ARI 48,0,TB,
12,2280,1,09:18,,6,3,71,ARI 6,0,TB,
12,2259,1,09:54,,10,3,75,ARI 33,0,TB,
12,2214,2,11:16,,10,3,71,ARI 48,0,TB,
12,2301,2,08:36,,4,3,71,ARI 4,0,TB,
12,2168,1,11:58,,10,3,27,TB 25,0,TB,
12,2343,0,08:27,,0,3,75,ARI 2,0,TB,2PRF
12,2153,0,11:58,,0,3,0,ARI 35,0,ARI,KICKOFF
16,2755,1,01:22,,10,3,10,TB 37,0,TB,
16,2883,3,13:38,,10,4,63,ARI 10,1,TB,TD
16,2800,2,00:21,,8,3,63,TB 49,0,TB,
16,2907,0,13:32,,0,4,63,ARI 2,0,TB,2PPF
16,2776,1,00:46,,10,3,12,TB 47,0,TB,
16,2841,1,15:00,,10,4,52,ARI 10,0,TB,
16,2824,0,,,0,3,48,,0,,
16,2862,2,14:20,,11,4,53,ARI 11,0,TB,
7,1210,1,10:50,,10,2,35,ARI 43,0,ARI,
7,1330,3,07:43,,8,2,69,TB 10,0,ARI,PENALTY
7,1433,3,06:16,,4,2,60,TB 4,0,ARI,
7,1452,4,05:33,,10,2,60,TB 10,1,ARI,FG
7,1363,1,07:39,,1,2,67,TB 1,0,ARI,FUMBLE
7,1412,2,06:59,,3,2,66,TB 3,0,ARI,
7,1186,1,11:33,,10,2,13,ARI 30,0,ARI,
7,1234,1,10:07,,10,2,43,TB 35,0,ARI,
7,1395,0,06:59,,0,2,67,,0,,TIMEOUT
7,1279,1,08:57,,10,2,61,TB 12,0,ARI,
7,1255,2,09:35,,2,2,58,TB 27,0,ARI,
7,1300,2,08:21,,7,2,60,TB 9,0,ARI,
3,406,1,09:02,,10,1,-1,ARI 14,0,ARI,
3,451,3,07:45,,5,1,34,ARI 19,0,ARI,
3,546,1,05:29,,10,1,86,TB 14,1,ARI,TD
3,520,2,05:59,,4,1,72,TB 31,0,ARI,
3,427,2,08:23,,11,1,5,ARI 13,0,ARI,
3,499,1,06:39,,10,1,55,TB 37,0,ARI,
3,566,0,05:24,,0,1,86,TB 15,1,ARI,XP
3,475,1,07:04,,10,1,49,ARI 48,0,ARI,
17,3004,1,13:05,,20,4,-6,ARI 15,1,ARI,TD
17,2937,0,13:32,,0,4,0,TB 35,0,TB,KICKOFF
