drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
24,4134,1,00:02,(:02) A.Davis kneels to STL 19 for -1 yards.,10,4,-1,STL 20,0,STL,
24,4155,0,00:00,END GAME,0,4,-1,,0,,
20,3320,1,07:37,"(7:37) T.Mason left guard to SF 28 for 1 yard (M.Wilhoite, A.Brooks).",10,4,1,SF 29,0,STL,
20,3343,2,06:57,(6:57) T.Mason up the middle to SF 29 for -1 yards (C.Borland).,9,4,0,SF 28,0,STL,
20,3381,3,06:13,(6:13) (Shotgun) A.Davis pass short left to B.Cunningham to SF 21 for 8 yards (C.Borland). Caught at SF 30.  9-yds YAC,10,4,8,SF 29,0,STL,
20,3410,4,05:30,"(5:30) G.Zuerlein 39 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",2,4,8,SF 21,1,STL,FG
20,3364,0,06:13,Timeout #1 by STL at 06:13.,0,4,0,,0,,TIMEOUT
21,3429,0,05:25,G.Zuerlein kicks 66 yards from STL 35 to SF -1. B.Ellington to SF 21 for 22 yards (C.Reynolds). #25 T.J.McDonald to Hold on Kickoff.,0,4,6,STL 35,0,STL,KICKOFF
21,3505,3,04:28,(4:28) (Shotgun) C.Kaepernick pass incomplete short left to M.Crabtree.,4,4,6,SF 27,0,SF,
21,3479,2,04:34,(4:34) C.Kaepernick pass incomplete short middle to F.Gore (R.Quinn).,4,4,6,SF 27,0,SF,
21,3528,4,04:26,"(4:26) A.Lee punts 45 yards to STL 28, Center-K.Nelson. T.Austin pushed ob at STL 39 for 11 yards (E.Reid).",4,4,6,SF 27,0,SF,PUNT
21,3455,1,05:20,(5:20) C.Kaepernick pass short right to D.Carrier to SF 27 for 6 yards (J.Dunbar). 0-yds YAC,10,4,6,SF 21,0,SF,
22,3574,2,03:30,(3:30) B.Cunningham up the middle to STL 48 for 8 yards (P.Cox).,9,4,9,STL 40,0,STL,
22,3612,3,03:23,(3:23) A.Davis pass incomplete short right to C.Harkey.,1,4,9,STL 48,0,STL,
22,3553,1,04:14,(4:14) T.Mason right tackle to STL 40 for 1 yard (I.Williams; C.Borland).,10,4,9,STL 39,0,STL,
22,3634,4,03:19,"(3:19) J.Hekker punts 40 yards to SF 12, Center-J.McQuaide, fair catch by B.Ellington.",1,4,9,STL 48,0,STL,PUNT
22,3595,0,03:23,Timeout #2 by SF at 03:23.,0,4,9,,0,,TIMEOUT
23,3782,1,01:58,"(1:58) (Shotgun) C.Kaepernick pass incomplete deep right to M.Crabtree. PENALTY on SF-A.Davis, Illegal Formation, 5 yards, enforced at 50 - No Play.",10,4,33,50,0,SF,PENALTY
23,3868,2,00:56,"(:56) (No Huddle, Shotgun) C.Kaepernick pass incomplete deep right to S.Johnson (E.Gaines). STL-E.Gaines was injured during the play.",5,4,58,STL 30,0,SF,
23,3816,1,01:54,(1:54) (Shotgun) C.Kaepernick pass short left to A.Boldin to STL 35 for 20 yards (J.Laurinaitis). Caught at 50.  15-yds YAC,15,4,53,SF 45,0,SF,
23,3765,0,01:58,Two-Minute Warning,0,4,38,,0,,
