drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,0,5,0:24
10,0,End of Half,0,-1,2,0:07
20,1,Punt,0,23,6,3:33
6,3,Field Goal,0,53,12,3:10
18,3,Interception,0,56,9,3:45
1,6,Touchdown,5,70,15,6:43
5,6,Touchdown,0,64,12,5:27
13,5,Touchdown,-10,85,14,6:46
21,0,Punt,0,0,4,0:23
23,7,End of Game,3,85,19,2:23
11,0,Punt,0,-9,5,1:28
14,1,Interception,-5,18,6,2:07
8,2,Field Goal,-4,49,9,1:10
19,0,Punt,0,4,4,1:15
22,0,Punt,-5,14,8,0:29
12,1,Field Goal,0,19,5,1:55
16,3,Touchdown,0,75,7,1:34
7,0,Interception,0,0,2,0:09
3,3,Field Goal,12,41,14,5:36
17,2,Field Goal,0,37,9,3:02
4,2,Field Goal,15,23,7,2:24
2,2,Punt,-15,37,10,4:50
15,0,Field Goal,-5,9,5,1:20
