drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,-10,1,6,1:34
18,4,Interception,0,72,10,2:40
6,0,Punt,0,-3,6,1:10
14,0,Fumble,0,5,2,0:11
7,2,Punt,-5,37,11,1:11
8,0,End of Half,0,-1,2,0:29
10,2,Field Goal,0,27,6,2:56
19,1,End of Game,0,19,4,1:51
12,0,Punt,0,2,5,0:56
16,1,Punt,0,12,8,1:46
11,8,Touchdown,5,75,15,6:32
3,0,Punt,-10,19,7,1:54
17,2,Field Goal,-8,61,11,4:57
4,4,Field Goal,0,65,12,5:32
2,6,Touchdown,38,47,15,6:26
1,4,Fumble,10,54,15,8:07
5,4,Field Goal,0,73,13,5:11
13,3,Field Goal,10,43,12,3:51
15,1,Field Goal,0,16,6,2:46
