drive,fds,result,penyds,ydsgained,numplays,postime
9,2,Punt,-10,44,12,4:47
6,3,Missed FG,0,48,12,4:46
14,1,Punt,0,7,7,3:00
7,0,Punt,0,-6,4,1:34
8,3,Field Goal,0,51,13,3:17
10,4,Touchdown,0,86,8,2:53
12,4,Field Goal,-5,58,12,5:12
16,4,Touchdown,0,75,10,0:49
11,3,Fumble,5,32,9,3:58
3,3,Missed FG,0,50,10,4:43
17,0,End of Game,0,2,7,0:16
4,4,Fumble,0,59,7,3:31
2,2,Punt,0,26,10,5:19
1,0,Punt,0,9,6,1:07
5,3,Field Goal,-10,65,12,5:43
13,5,Touchdown,5,70,12,4:50
15,4,Touchdown,-5,81,12,4:15
