drive,fds,result,penyds,ydsgained,numplays,postime
24,2,Punt,15,4,6,2:45
25,1,Punt,0,7,6,2:30
26,2,Downs,-5,37,10,2:41
27,2,Downs,5,28,11,3:35
20,2,Interception,0,22,9,3:46
21,0,Punt,0,2,4,0:55
22,0,Fumble,0,-1,1,0:08
23,0,Field Goal,0,4,4,1:16
28,1,End of Game,0,14,4,1:02
1,0,Punt,0,6,5,1:09
3,0,Punt,0,7,5,1:24
2,4,Field Goal,15,44,10,4:46
5,2,Punt,0,29,8,2:52
4,0,Punt,0,8,4,2:02
7,3,Touchdown,0,54,7,1:28
6,0,Punt,0,-1,4,2:15
9,0,Field Goal,0,4,6,2:21
8,0,Fumble,0,0,1,0:09
11,1,Punt,-15,33,9,4:13
10,0,Punt,0,5,5,1:49
13,0,Punt,0,-5,6,1:44
12,1,Punt,15,16,7,1:58
15,0,End of Half,0,-8,4,0:42
14,0,Punt,-15,-4,4,1:08
17,1,Punt,-15,29,6,2:27
16,1,Punt,-10,23,7,3:30
19,4,Touchdown,0,80,8,2:16
18,2,Field Goal,0,44,7,3:09
