drive,fds,result,penyds,ydsgained,numplays,postime
9,2,Punt,-10,40,10,4:43
10,0,Punt,-5,7,5,2:07
20,1,Punt,0,17,5,1:42
6,1,Punt,0,24,8,2:43
18,3,Interception,37,30,9,3:36
1,3,Field Goal,0,54,12,4:30
5,3,Touchdown,0,80,8,2:39
13,2,Fumble,0,30,9,3:11
21,1,Punt,0,8,6,2:46
23,2,Field Goal,0,54,5,1:06
11,2,Downs,16,40,13,2:18
14,2,Field Goal,-10,27,9,3:45
8,0,Punt,-5,9,5,1:16
19,0,Punt,0,8,5,1:16
22,3,Missed FG,0,57,16,5:50
12,0,End of Half,0,1,1,0:14
16,0,Punt,-5,5,6,1:34
7,3,Missed FG,25,25,11,4:15
3,0,Interception,0,0,1,0:08
17,1,Punt,0,43,6,2:32
4,4,Touchdown,0,35,10,2:48
2,1,Punt,0,16,6,2:19
15,1,Interception,-5,34,7,2:42
