drive,fds,result,penyds,ydsgained,numplays,postime
24,4,Touchdown,-10,69,10,2:43
25,0,Fumble,0,-7,3,0:56
26,2,Touchdown,0,50,3,0:15
27,3,Field Goal,22,50,12,3:01
20,0,Punt,0,-10,5,1:57
21,1,Field Goal,0,23,6,0:59
22,5,Touchdown,0,80,15,3:46
23,2,Downs,-10,49,10,3:32
28,0,Interception,0,0,2,0:08
29,0,End of Game,0,-3,4,1:07
1,6,Touchdown,0,80,12,5:00
3,0,Punt,0,-5,4,1:54
2,0,Punt,0,2,6,1:34
5,0,Punt,0,-9,6,2:33
4,3,Touchdown,-5,67,7,2:30
7,0,Interception,0,1,6,1:08
6,2,Touchdown,0,13,3,0:31
9,0,Punt,5,0,6,2:13
8,3,Touchdown,0,30,6,1:36
11,0,Punt,0,7,4,1:22
10,1,Fumble,0,16,3,0:34
13,2,Touchdown,34,14,5,1:25
12,2,Downs,0,36,7,2:27
15,3,Interception,0,34,13,2:13
14,3,Field Goal,-5,57,12,2:55
17,3,Field Goal,-20,97,16,4:58
16,0,End of Half,-5,-1,4,0:05
19,5,Touchdown,5,78,11,3:12
18,1,Punt,-29,44,10,3:26
