drive,fds,result,penyds,ydsgained,numplays,postime
24,0,Punt,-5,7,8,1:19
25,0,Interception,0,6,2,0:12
26,2,End of Game,0,31,9,0:53
20,4,Downs,3,53,13,6:09
21,0,Punt,0,1,5,0:58
22,0,Downs,0,9,6,0:23
23,3,Field Goal,-5,51,11,1:55
1,6,Touchdown,8,72,15,7:05
3,1,Punt,0,24,6,2:19
2,0,Punt,-5,13,6,1:04
5,2,Touchdown,0,55,5,2:10
4,1,Fumble,0,51,3,1:29
7,1,Punt,0,12,7,3:44
6,2,Punt,0,31,11,4:08
9,2,Punt,-10,39,12,5:17
8,0,Field Goal,0,7,4,0:54
11,0,End of Half,0,-1,3,0:14
10,2,Touchdown,-5,100,8,1:36
13,0,Punt,0,-1,5,1:44
12,5,Touchdown,5,75,15,5:02
15,1,Punt,0,15,6,2:24
14,0,Punt,0,2,4,1:40
17,1,Punt,-5,5,9,2:00
16,3,Touchdown,0,78,8,3:57
19,0,Punt,0,0,4,0:27
18,0,Punt,0,6,4,0:57
