drive,fds,result,penyds,ydsgained,numplays,postime
17,2,Field Goal,0,59,12,5:11
16,6,Touchdown,10,60,13,4:56
20,1,Downs,0,19,8,1:23
19,4,Field Goal,2,68,13,6:31
8,5,Touchdown,0,80,7,3:10
18,2,Punt,0,31,8,2:59
11,0,Punt,0,0,5,0:28
2,1,Punt,5,12,7,1:46
14,1,Fumble,0,9,6,1:33
7,3,Punt,0,28,13,4:38
9,4,Touchdown,-10,85,12,4:28
4,0,Punt,0,8,4,2:03
5,4,Touchdown,-15,80,12,4:15
15,0,Field Goal,0,3,4,1:35
6,0,Punt,0,9,6,1:19
21,1,End of Game,0,10,6,2:07
13,3,Touchdown,-10,74,9,3:45
3,2,Fumble,0,35,6,2:45
1,2,Field Goal,0,68,8,3:07
10,3,Touchdown,25,55,6,0:41
12,2,Missed FG,0,35,12,1:20
