drive,fds,result,penyds,ydsgained,numplays,postime
11,7,Touchdown,11,65,16,5:02
10,3,Field Goal,-15,60,16,3:42
13,2,Punt,0,35,7,1:56
12,3,Touchdown,0,77,8,2:24
15,2,Punt,5,18,12,3:56
14,2,Field Goal,-10,75,8,4:10
17,7,Touchdown,3,82,20,7:57
16,1,Punt,0,19,6,2:07
19,1,End of Game,0,9,5,1:12
18,3,Downs,0,57,11,1:16
1,3,Punt,0,40,9,3:41
3,2,Field Goal,5,26,8,3:28
2,1,Punt,-5,19,8,3:51
5,2,Field Goal,-15,34,14,4:12
4,1,Interception,0,20,6,2:05
7,1,Downs,0,28,5,2:34
6,1,Punt,-5,18,8,1:50
9,1,Punt,0,21,6,3:19
8,0,Punt,0,2,4,1:18
