drive,fds,result,penyds,ydsgained,numplays,postime
24,0,Field Goal,0,6,4,1:16
25,0,Punt,0,3,5,1:43
26,5,Touchdown,0,76,13,7:12
27,7,Touchdown,27,48,19,2:52
20,3,Touchdown,0,71,7,3:19
21,6,Touchdown,5,77,15,5:41
22,0,Punt,-5,11,7,1:24
23,1,Interception,0,11,4,0:35
28,0,Punt,0,-2,7,0:26
29,0,Safety,0,-1,2,0:09
1,1,Punt,0,18,6,1:43
3,1,Punt,-5,17,7,2:15
2,0,Punt,0,-1,4,0:49
5,2,Punt,-3,35,9,4:14
4,2,Punt,0,30,7,3:00
7,1,Punt,0,6,7,1:59
6,1,Punt,0,3,6,2:19
9,1,Punt,0,17,6,2:50
8,1,Punt,0,7,5,1:53
11,0,Punt,0,4,6,1:05
10,5,Touchdown,0,87,11,4:46
13,1,Touchdown,0,21,2,0:06
12,1,Interception,-15,13,6,1:21
15,0,Punt,0,0,4,0:28
14,0,Punt,0,-6,7,0:33
17,0,Fumble,0,0,1,0:05
16,1,End of Half,0,11,4,0:39
19,0,Punt,0,4,5,1:51
18,2,Touchdown,4,10,6,2:10
30,0,End of Game,0,-2,4,1:17
