drive,fds,result,penyds,ydsgained,numplays,postime
11,0,Punt,0,8,5,1:44
10,0,End of Half,0,-1,4,0:32
13,5,Touchdown,-10,87,14,5:16
12,2,Punt,0,10,8,4:18
15,0,Punt,0,4,5,1:48
14,5,Touchdown,0,72,11,3:51
17,1,Punt,0,16,6,2:03
16,5,Touchdown,0,65,9,4:02
18,5,End of Game,0,53,16,6:58
1,2,Field Goal,0,37,8,4:15
3,4,Touchdown,15,52,7,2:29
2,0,Interception,0,0,2,0:08
5,3,Field Goal,0,58,11,4:51
4,5,Field Goal,0,85,15,7:05
7,0,Punt,0,7,4,1:40
6,0,Punt,0,-10,5,1:51
9,1,Touchdown,0,80,2,0:12
8,5,Interception,-5,75,18,6:57
