drive,fds,result,penyds,ydsgained,numplays,postime
9,3,Field Goal,-10,73,13,6:25
18,6,Touchdown,-5,85,18,5:16
6,3,Field Goal,0,63,12,3:54
14,1,Fumble,0,19,2,0:44
7,1,Interception,0,23,4,0:27
8,1,Field Goal,0,17,9,0:34
10,5,Touchdown,-10,92,12,5:00
19,0,Interception,0,0,2,0:07
12,2,Field Goal,21,8,6,1:37
16,0,Punt,0,3,5,1:01
11,0,Punt,-10,0,5,0:37
3,6,Touchdown,-3,80,16,6:28
17,1,Punt,0,15,6,2:45
4,6,Field Goal,5,65,18,6:25
2,2,Punt,0,24,8,3:02
1,2,Punt,0,31,9,4:29
5,2,Punt,-5,57,11,4:41
13,0,Punt,0,2,6,1:29
15,5,Touchdown,0,55,9,3:27
20,0,End of Game,-5,-10,6,1:32
