drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,9,4,1:55
24,0,End of Game,0,-1,2,0:22
10,0,Punt,0,8,4,1:25
20,1,Punt,-5,17,9,4:14
6,0,Punt,0,5,5,1:14
18,6,Field Goal,18,65,17,7:29
1,1,Downs,0,37,7,2:12
5,3,Touchdown,5,44,7,1:44
13,2,Field Goal,-10,38,9,4:05
21,3,Interception,0,40,4,0:50
23,4,Downs,0,72,14,2:23
11,0,Fumble,0,15,2,0:44
14,5,Touchdown,0,58,11,1:28
8,1,Punt,0,24,7,2:22
19,2,Punt,5,13,12,3:52
22,0,Punt,-10,19,8,0:34
12,3,Touchdown,0,34,10,4:41
16,1,Punt,-25,38,10,4:48
7,0,Punt,0,-3,5,1:56
3,3,Punt,10,27,12,3:09
17,3,Punt,10,23,13,5:28
4,0,Punt,-5,8,5,1:26
2,0,Punt,0,7,4,1:09
15,2,Field Goal,0,36,9,0:30
