drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
9,1884,3,13:42,,4,3,6,NYJ 40,0,NYJ,
9,1863,2,14:23,,6,3,6,NYJ 38,0,NYJ,
9,1842,1,14:57,,10,3,4,NYJ 34,0,NYJ,
9,1919,4,13:21,,4,3,6,NYJ 40,0,NYJ,PUNT
9,1820,0,15:00,,0,3,0,KC 35,0,KC,KICKOFF
6,1270,1,07:09,,10,2,58,KC 27,0,NYJ,
6,1336,2,05:07,,10,2,67,KC 17,0,NYJ,
6,1138,2,09:50,,6,2,31,NYJ 44,0,NYJ,
6,1206,0,08:16,,0,2,46,,0,,TIMEOUT
6,1405,2,03:48,,9,2,77,KC 9,0,NYJ,PENALTY
6,1094,1,11:06,,10,2,21,NYJ 19,0,NYJ,
6,1360,3,04:32,,7,2,74,KC 14,0,NYJ,
6,1225,2,08:16,,5,2,46,KC 35,0,NYJ,
6,1291,2,06:35,,6,2,64,KC 23,0,NYJ,
6,1164,1,09:25,,10,2,41,50,0,NYJ,
6,1428,2,02:49,,4,2,78,KC 4,0,NYJ,
6,1246,3,07:36,,5,2,54,KC 35,0,NYJ,
6,1384,1,03:48,,7,2,72,KC 7,0,NYJ,
6,1185,1,08:48,,10,2,46,KC 40,0,NYJ,
6,1449,3,02:14,,3,2,81,KC 3,1,NYJ,TD
6,1115,1,10:31,,10,2,25,NYJ 40,0,NYJ,
6,1315,1,05:49,,10,2,64,KC 17,0,NYJ,
6,1469,0,02:09,,0,2,81,KC 2,1,NYJ,XP
14,3187,1,06:35,,10,4,1,KC 41,0,KC,
14,3251,4,05:03,,6,4,4,KC 45,0,KC,PUNT
14,3229,3,05:08,,6,4,4,KC 45,0,KC,
14,3208,2,05:52,,9,4,4,KC 42,0,KC,
7,1572,2,00:49,,5,2,17,NYJ 12,0,KC,
7,1524,1,01:59,,10,2,12,NYJ 29,0,KC,
7,1619,0,00:39,,0,2,29,NYJ 2,1,KC,XP
7,1594,3,00:44,,5,2,29,NYJ 12,1,KC,TD
7,1485,0,02:09,,0,2,0,NYJ 35,0,NYJ,KICKOFF
7,1507,0,01:59,,0,2,0,,0,,
7,1548,1,01:24,,10,2,17,NYJ 17,0,KC,
8,1732,0,00:16,,0,2,4,,0,,TIMEOUT
8,1787,3,00:04,,10,2,12,KC 21,1,NYJ,FG
8,1713,1,00:24,,10,2,4,KC 21,0,NYJ,
8,1696,0,00:24,,0,2,12,,0,,TIMEOUT
8,1668,1,00:31,,10,2,12,KC 33,0,NYJ,
8,1749,2,00:16,,18,2,12,KC 29,0,NYJ,
8,1635,0,00:39,,0,2,0,KC 35,0,KC,KICKOFF
8,1770,0,00:04,,0,2,12,,0,,TIMEOUT
10,2212,1,07:51,,10,3,64,NYJ 21,0,KC,
10,2086,1,10:37,,10,3,29,KC 48,0,KC,PENALTY
10,1965,2,12:31,,8,3,13,KC 26,0,KC,
10,1989,1,11:58,,10,3,17,KC 37,0,KC,
10,2276,1,06:31,,9,3,72,NYJ 9,0,KC,
10,2164,2,09:14,,8,3,48,NYJ 32,0,KC,
10,2119,1,10:30,,10,3,42,NYJ 47,0,KC,
10,2233,2,07:15,,1,3,64,NYJ 12,0,KC,
10,2062,3,11:18,,11,3,24,KC 36,0,KC,
10,2300,0,05:51,,0,3,72,,0,,TIMEOUT
10,2317,2,05:51,,4,3,75,NYJ 4,0,KC,
10,2143,1,09:51,,10,3,44,NYJ 34,0,KC,
10,2039,3,11:18,,6,3,12,KC 41,0,KC,PENALTY
10,2255,3,07:11,,1,3,67,NYJ 12,0,KC,
10,2360,4,05:09,,1,3,75,NYJ 1,1,KC,FG
10,1944,1,13:06,,10,3,2,KC 24,0,KC,
10,2338,3,05:12,,1,3,75,NYJ 1,0,KC,
10,2188,3,08:29,,4,3,55,NYJ 28,0,KC,
10,2010,2,11:23,,6,3,17,KC 41,0,KC,
12,2700,1,13:19,,10,4,33,KC 3,0,KC,
12,2724,2,12:55,,5,4,7,KC 8,0,KC,
12,2804,2,11:12,,12,4,27,KC 30,0,KC,
12,2780,1,11:49,,10,4,27,KC 32,0,KC,
12,2745,3,12:14,,3,4,29,KC 10,0,KC,PENALTY
12,2850,4,10:24,,6,4,33,KC 36,0,KC,PUNT
12,2826,3,11:08,,12,4,33,KC 30,0,KC,
