drive,fds,result,penyds,ydsgained,numplays,postime
20,0,End of Half,0,-1,2,0:06
21,3,Field Goal,0,58,10,5:17
22,0,Downs,0,7,6,1:32
1,1,Punt,0,9,7,2:33
3,3,Punt,5,27,10,4:24
2,1,Field Goal,0,22,6,2:39
5,0,Fumble,-10,12,3,0:42
4,1,Punt,0,20,5,2:33
7,2,Fumble,0,70,8,3:32
6,0,Interception,0,-2,2,0:46
9,5,Touchdown,0,80,9,4:18
8,1,Punt,-15,56,7,3:48
11,2,End of Half,0,20,9,1:42
10,2,Punt,0,31,10,3:03
13,1,Punt,0,2,7,2:17
12,4,Touchdown,-15,95,13,5:09
15,1,Field Goal,0,54,5,1:40
14,0,Punt,0,1,4,1:51
17,4,Touchdown,0,80,10,4:11
16,4,Touchdown,-5,85,13,5:25
19,1,Punt,-10,29,9,1:46
18,3,Punt,-5,44,18,7:35
