drive,fds,result,penyds,ydsgained,numplays,postime
9,4,Field Goal,-1,49,14,5:35
18,0,Punt,0,2,7,0:22
6,1,Touchdown,5,7,5,1:25
14,1,Punt,0,7,6,2:18
7,2,Field Goal,-10,42,12,5:26
8,3,Field Goal,6,36,13,2:29
10,1,Punt,-5,16,8,3:39
19,3,End of Game,0,46,12,1:41
12,7,Touchdown,11,80,14,5:28
16,3,Touchdown,0,39,6,2:03
11,4,Fumble,0,63,10,4:39
3,4,Touchdown,50,30,10,4:14
17,2,Downs,-5,38,10,2:22
4,7,Touchdown,0,81,16,5:54
2,1,Punt,0,20,8,2:59
1,6,Touchdown,-10,85,15,7:20
5,0,Interception,0,0,2,0:13
13,1,Fumble,0,30,4,1:07
15,0,Interception,0,8,2,0:46
