drive,fds,result,penyds,ydsgained,numplays,postime
9,2,Interception,0,40,5,1:38
10,3,Touchdown,-10,71,8,4:09
20,0,End of Half,0,-1,2,0:25
6,3,Field Goal,0,69,13,5:59
18,4,Touchdown,0,66,14,4:31
1,1,Punt,0,18,7,1:51
5,1,Punt,0,16,7,1:06
13,3,Field Goal,-5,54,12,4:53
21,3,Touchdown,0,80,6,2:37
11,3,Field Goal,0,54,9,4:19
14,0,Punt,0,-2,5,1:34
8,1,End of Half,0,20,5,1:57
19,2,Punt,2,24,13,1:30
12,0,Fumble,0,-6,4,1:33
16,2,Punt,9,14,9,2:50
7,6,Touchdown,0,80,16,6:49
3,5,Field Goal,0,79,13,6:58
17,0,Punt,0,7,4,1:09
4,0,Punt,5,-3,6,2:28
2,1,Punt,0,27,6,2:52
15,0,Punt,0,5,4,1:29
