drive,fds,result,penyds,ydsgained,numplays,postime
24,3,Fumble,0,48,7,3:20
25,0,Punt,0,3,4,1:44
26,1,Interception,0,24,4,1:10
27,0,Punt,0,4,4,1:38
20,0,Fumble,0,2,1,0:09
21,0,Interception,0,0,2,0:18
22,0,Punt,0,6,4,1:25
23,0,Punt,0,2,4,1:01
28,0,Punt,0,9,4,1:39
29,1,Touchdown,0,49,2,0:02
1,1,Punt,0,26,7,2:36
3,0,Punt,0,-2,5,1:08
2,0,Punt,0,1,4,1:02
5,0,Punt,0,7,4,1:05
4,1,Punt,0,3,6,2:40
7,0,Punt,0,9,4,2:03
6,0,Punt,0,-2,4,1:36
9,0,Punt,5,0,5,1:53
8,4,Missed FG,0,61,12,5:58
11,0,Field Goal,0,5,4,1:30
10,0,Fumble,0,-1,3,0:13
13,0,Punt,0,2,5,1:43
12,3,Touchdown,0,75,8,2:55
15,0,Punt,0,-4,7,0:37
14,1,Field Goal,-10,40,8,2:00
17,1,Field Goal,0,23,6,0:44
16,0,Interception,0,0,2,0:13
19,0,Punt,0,4,5,2:34
18,0,End of Half,0,0,1,0:04
31,3,Field Goal,0,33,12,7:06
30,1,Downs,0,24,8,3:01
35,0,End of Game,0,-2,2,0:02
34,3,Interception,0,44,12,3:01
33,1,Punt,15,2,8,0:33
32,2,Downs,5,28,11,1:17
