drive,fds,result,penyds,ydsgained,numplays,postime
20,2,Punt,-5,43,10,4:36
21,2,Field Goal,0,68,10,5:06
22,1,End of Game,0,13,4,1:09
1,0,Punt,0,9,5,1:32
3,0,Fumble,0,4,3,0:53
2,3,Touchdown,0,47,7,2:57
5,0,Punt,0,-1,5,1:09
4,3,Touchdown,0,50,6,1:58
7,3,Touchdown,0,75,10,2:55
6,5,Touchdown,-5,60,14,5:51
9,2,Punt,0,36,7,3:06
8,2,Fumble,0,74,5,1:39
11,6,Touchdown,11,64,18,4:15
10,5,Touchdown,5,89,8,3:32
13,3,Punt,5,22,12,4:45
12,0,End of Half,0,-1,3,0:13
15,1,Field Goal,0,25,6,2:50
14,0,Punt,0,3,4,0:56
17,3,Touchdown,0,77,6,2:16
16,1,Punt,0,18,8,2:31
19,2,Punt,0,39,10,4:54
18,0,Punt,0,8,5,0:57
