drive,fds,result,penyds,ydsgained,numplays,postime
24,2,End of Half,-10,33,8,0:44
25,2,Punt,-1,32,11,3:41
26,2,Punt,0,20,7,3:36
27,1,Fumble,0,6,5,2:25
20,1,Punt,0,19,9,3:51
21,2,Punt,0,26,9,5:03
22,5,Touchdown,0,80,16,5:23
23,1,Field Goal,0,51,11,1:08
28,0,Field Goal,0,0,1,0:04
1,0,Interception,0,2,5,0:54
3,0,Punt,0,7,5,1:29
2,2,Touchdown,7,12,4,1:05
5,2,Field Goal,-5,59,12,4:14
4,6,Touchdown,5,74,15,7:15
7,3,Touchdown,0,60,6,2:38
6,1,Punt,-10,16,9,3:12
9,0,Punt,0,6,5,1:37
8,5,Touchdown,0,80,11,4:28
11,0,Punt,0,4,4,0:35
10,1,Punt,0,26,6,1:20
13,1,Interception,0,20,5,1:02
12,0,Fumble,0,-2,1,0:07
15,1,Punt,0,28,8,2:58
14,0,End of Half,0,-1,2,0:04
17,0,Punt,0,-5,4,1:46
16,2,Punt,0,31,7,3:32
19,0,Punt,0,5,5,1:40
18,4,Touchdown,0,64,11,3:55
