drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Interception,0,14,3,1:19
24,4,Touchdown,-10,85,13,2:01
10,2,Touchdown,5,7,3,0:32
20,0,Punt,0,9,5,1:45
6,0,Punt,0,2,4,1:52
18,3,Punt,5,32,12,5:30
25,1,Interception,0,21,4,0:23
1,0,Punt,0,-2,5,1:28
5,0,Punt,0,8,4,1:35
13,3,Touchdown,0,75,9,2:17
21,2,Punt,0,28,8,3:09
23,2,Field Goal,-10,59,10,3:31
11,4,Field Goal,0,55,12,5:24
14,1,Punt,-5,30,12,2:56
8,2,Punt,5,33,10,2:35
19,3,Field Goal,0,67,13,4:29
22,0,Punt,0,9,4,1:24
12,0,Fumble,0,-3,3,0:46
16,3,Touchdown,0,81,7,2:15
7,2,Touchdown,0,44,3,0:40
3,2,Field Goal,34,23,9,3:11
17,5,Touchdown,0,70,14,5:33
4,0,Punt,0,9,5,1:24
2,3,Touchdown,5,46,9,2:59
15,1,End of Half,5,11,5,1:02
