drive,fds,result,penyds,ydsgained,numplays,postime
20,1,Touchdown,0,7,3,0:44
21,7,Touchdown,-5,85,21,8:01
22,2,Downs,0,39,8,1:33
23,1,End of Game,0,8,8,2:17
1,0,Punt,0,5,5,0:47
3,4,Touchdown,5,83,9,2:39
2,1,Punt,-10,26,8,3:04
5,0,Interception,0,0,1,0:16
4,2,Punt,0,36,11,5:03
7,0,Punt,0,3,4,1:35
6,3,Punt,0,28,11,3:19
9,0,Punt,0,7,5,2:03
8,3,Touchdown,-15,75,7,2:36
11,3,Touchdown,5,63,6,2:27
10,2,Interception,0,24,6,2:13
13,2,Punt,0,24,10,3:39
12,3,Field Goal,0,53,20,3:58
15,3,Missed FG,5,63,11,3:45
14,3,Punt,0,45,12,3:32
17,0,Punt,0,-1,5,1:03
16,4,Touchdown,0,70,5,1:24
19,1,Interception,-5,33,7,2:51
18,0,Interception,-5,7,4,1:11
