drive,fds,result,penyds,ydsgained,numplays,postime
13,0,Field Goal,0,7,4,0:43
5,6,Touchdown,18,62,17,7:11
1,0,Interception,0,0,2,0:09
4,1,Field Goal,0,70,6,1:48
15,3,Interception,0,47,14,5:13
3,4,Field Goal,15,48,11,3:34
19,2,Field Goal,0,42,7,2:07
21,3,Field Goal,15,39,14,4:34
22,0,Fumble,0,1,3,0:23
9,2,Downs,0,32,9,3:56
6,1,Fumble,5,1,5,0:59
17,1,Punt,0,13,9,3:48
8,4,Missed FG,15,50,13,4:22
20,2,Punt,0,31,11,2:21
18,3,Touchdown,0,87,6,2:11
7,3,Touchdown,-10,38,10,3:34
2,0,Field Goal,0,6,4,1:25
11,0,End of Half,0,-1,3,0:06
10,4,Field Goal,14,48,11,2:56
12,1,Fumble,0,22,6,2:28
16,1,Punt,0,10,7,1:38
14,2,Field Goal,-10,59,12,4:34
