drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
9,1345,2,07:38,,5,2,5,PIT 25,0,PIT,
9,1451,1,06:25,,20,2,14,PIT 21,0,PIT,
9,1367,3,07:34,,5,2,9,PIT 25,0,PIT,PENALTY
9,1259,0,08:15,,0,2,0,MIA 35,0,MIA,KICKOFF
9,1398,3,07:28,,1,2,11,PIT 29,0,PIT,
9,1496,3,04:59,,3,2,18,PIT 38,0,PIT,
9,1522,4,04:53,,3,2,18,PIT 38,0,PIT,PUNT
9,1419,1,06:54,,10,2,1,PIT 31,0,PIT,PENALTY
9,1475,2,05:41,,7,2,18,PIT 34,0,PIT,
9,1321,1,08:15,,10,2,5,PIT 20,0,PIT,
18,3149,0,14:56,,0,4,0,PIT 35,0,PIT,KICKOFF
6,948,1,13:18,,10,2,3,MIA 35,0,MIA,FUMBLE
6,1011,3,12:32,,17,2,3,MIA 28,0,MIA,
6,1037,4,12:28,,17,2,3,MIA 28,0,MIA,PUNT
6,924,2,14:03,,7,2,10,MIA 28,0,MIA,
6,903,1,14:43,,10,2,3,MIA 25,0,MIA,
6,985,2,12:38,,17,2,3,MIA 28,0,MIA,
14,2346,2,10:02,,1,3,9,PIT 26,0,PIT,
14,2317,1,10:45,,10,3,9,PIT 17,0,PIT,
14,2368,3,09:54,,1,3,40,PIT 26,0,PIT,
14,2392,1,09:08,,10,3,83,MIA 43,1,PIT,TD
14,2295,0,10:50,,0,3,0,MIA 35,0,MIA,KICKOFF
14,2412,0,08:58,,0,3,83,MIA 2,1,PIT,XP
7,1104,3,10:54,,3,2,5,PIT 33,0,PIT,FUMBLE
7,1062,1,12:18,,10,2,2,PIT 26,0,PIT,
7,1083,2,11:40,,8,2,5,PIT 28,0,PIT,
8,1133,1,10:44,,10,2,12,PIT 31,0,MIA,
8,1202,1,08:56,,9,2,25,PIT 9,0,MIA,
8,1157,1,10:04,,10,2,15,PIT 19,0,MIA,
8,1243,0,08:15,,0,2,31,PIT 2,1,MIA,XP
8,1178,2,09:30,,7,2,22,PIT 16,0,MIA,
8,1223,2,08:20,,6,2,31,PIT 6,1,MIA,TD
10,1581,2,04:07,,9,2,-9,MIA 25,0,MIA,PENALTY
10,1547,1,04:42,,10,2,1,MIA 24,0,MIA,
10,1674,3,02:36,,13,2,-3,MIA 21,0,MIA,
10,1696,4,02:31,,13,2,-3,MIA 21,0,MIA,PUNT
10,1613,2,03:39,,19,2,-16,MIA 15,0,MIA,PENALTY
10,1650,2,03:17,,26,2,-3,MIA 8,0,MIA,
12,1985,4,00:21,,2,2,8,PIT 34,0,MIA,FGM
12,1933,3,00:27,,7,2,8,PIT 39,0,MIA,
12,1962,0,00:22,,0,2,9,,0,,TIMEOUT
12,1892,2,00:32,,10,2,8,PIT 42,0,MIA,
12,1866,1,00:39,,10,2,8,PIT 42,0,MIA,
12,1916,0,00:27,,0,2,4,,0,,TIMEOUT
16,2629,3,07:19,,4,3,46,MIA 35,0,MIA,
16,2719,3,05:01,,2,3,71,PIT 4,1,MIA,TD
16,2698,2,05:37,,4,3,67,PIT 6,0,MIA,
16,2551,0,08:05,,0,3,71,PIT 35,0,PIT,FUMBLE
16,2653,1,07:08,,10,3,59,PIT 25,0,MIA,
16,2674,1,06:21,,10,3,65,PIT 12,0,MIA,
16,2582,1,08:05,,10,3,6,MIA 29,0,MIA,
16,2783,0,04:52,,0,3,71,PIT 2,1,MIA,XP
16,2603,2,07:23,,4,3,6,MIA 35,0,MIA,
11,1783,3,01:37,,7,2,7,PIT 43,0,PIT,
11,1841,4,00:47,,8,2,2,PIT 42,0,PIT,PUNT
11,1759,2,02:00,,10,2,3,PIT 40,0,PIT,
11,1742,0,02:00,,0,2,0,,0,,
11,1721,1,02:21,,10,2,0,PIT 40,0,PIT,
11,1807,4,00:48,,3,2,2,PIT 47,0,PIT,PENALTY
3,411,3,06:24,,6,1,63,MIA 20,0,PIT,
3,254,2,10:46,,6,1,13,PIT 30,0,PIT,
