drive,fds,result,penyds,ydsgained,numplays,postime
17,8,Touchdown,5,81,19,7:19
16,1,Punt,0,15,7,2:31
20,0,Punt,0,6,5,1:47
19,2,Downs,-10,36,11,3:33
22,0,End of Game,0,-1,3,0:32
8,1,Punt,0,25,8,1:31
18,4,Interception,9,57,14,3:45
11,0,Punt,0,8,4,1:38
2,0,Punt,0,7,4,2:12
14,0,Punt,0,-8,5,2:16
7,0,Field Goal,0,7,4,1:31
9,5,Touchdown,0,67,12,5:39
4,1,Punt,0,36,7,3:10
5,1,Punt,34,9,7,2:45
15,1,Touchdown,0,43,2,0:12
6,0,Fumble,0,-7,3,0:16
21,6,Touchdown,0,89,16,8:05
13,0,End of Half,0,7,4,1:17
3,2,Interception,5,39,6,1:47
1,1,Punt,0,18,8,2:04
10,2,Punt,0,29,9,3:53
12,4,Touchdown,0,90,12,2:17
