drive,fds,result,penyds,ydsgained,numplays,postime
24,0,Interception,0,-4,3,0:41
25,0,End of Game,0,7,3,0:15
20,4,Touchdown,0,63,10,4:06
21,0,Punt,-3,12,6,1:47
22,0,Punt,0,4,4,1:04
23,2,Punt,5,24,14,4:09
1,1,Field Goal,0,62,6,2:07
3,1,Punt,0,-1,5,2:12
2,1,Punt,0,19,7,3:04
5,1,Punt,0,15,6,1:45
4,4,Touchdown,15,32,9,3:21
7,0,Punt,-10,6,6,2:45
6,0,Punt,0,0,4,2:03
9,0,Punt,0,3,4,0:52
8,0,Punt,-10,5,5,1:26
11,1,Punt,0,15,7,2:51
10,4,Touchdown,0,43,12,4:35
13,1,End of Half,0,13,9,0:27
12,5,Touchdown,0,80,13,2:32
15,6,Touchdown,4,83,11,4:54
14,0,Punt,0,9,5,1:58
17,0,Punt,-20,12,8,1:48
16,1,Punt,0,2,7,2:09
19,1,Punt,0,18,9,3:34
18,3,Field Goal,0,41,12,3:35
