drive,fds,result,penyds,ydsgained,numplays,postime
11,0,Punt,-5,0,7,2:13
10,2,Field Goal,0,52,11,5:57
13,4,Touchdown,0,72,11,4:21
12,1,Touchdown,0,41,4,1:22
15,4,Touchdown,0,80,10,4:34
14,3,Touchdown,0,83,9,2:47
17,1,Punt,-7,15,7,2:04
16,2,Field Goal,5,32,11,3:07
19,1,End of Game,0,7,10,1:51
18,1,Interception,0,20,5,1:44
1,5,Touchdown,0,77,13,4:46
3,0,Punt,0,-6,4,1:45
2,5,Interception,0,77,15,7:52
5,3,Missed FG,0,44,11,6:00
4,1,Punt,0,18,6,2:41
7,4,Downs,0,62,12,4:45
6,0,Punt,0,-2,5,1:32
9,0,Field Goal,0,-2,5,0:11
8,1,Interception,0,21,4,0:28
