drive,fds,result,penyds,ydsgained,numplays,postime
9,6,Touchdown,-10,86,11,3:39
18,4,Touchdown,0,94,11,1:50
6,0,Punt,-10,18,6,1:57
14,2,Punt,0,31,12,5:34
7,2,Downs,-10,31,9,3:20
8,1,Field Goal,-8,12,7,2:56
10,3,Blocked FG,30,30,11,1:08
19,2,Fumble,0,9,5,0:15
12,3,Missed FG,0,51,8,3:48
16,2,Field Goal,0,43,12,4:24
11,2,Punt,0,33,9,4:05
3,0,Punt,-5,5,6,2:19
17,1,Punt,-10,28,10,4:02
4,2,Punt,15,29,8,4:25
2,4,Touchdown,0,49,7,3:32
1,0,Punt,-5,6,6,1:54
5,4,Field Goal,0,90,13,4:50
13,4,Touchdown,0,67,10,4:25
15,0,Punt,0,2,5,1:37
