drive,fds,result,penyds,ydsgained,numplays,postime
9,4,Field Goal,-5,78,18,6:50
24,2,Fumble,0,43,8,1:23
10,1,End of Half,-15,25,12,1:20
20,0,Punt,0,3,4,1:41
6,0,Punt,0,5,5,1:35
18,1,Interception,0,12,4,2:13
26,0,End of Game,-5,12,5,1:40
25,1,Touchdown,0,65,2,0:09
1,3,Field Goal,0,55,10,4:45
5,3,Touchdown,0,74,6,2:53
13,0,Punt,-6,2,5,1:34
21,6,Touchdown,2,56,11,3:59
23,0,Fumble,0,-13,3,0:19
11,2,Downs,0,39,8,4:10
14,0,Punt,0,9,4,2:26
8,4,Touchdown,19,30,9,3:20
19,0,Interception,0,0,3,0:22
22,2,Field Goal,-10,71,10,3:14
12,0,Punt,0,3,4,1:10
16,0,Punt,0,0,4,0:54
7,3,Field Goal,26,30,11,4:02
3,2,Touchdown,0,80,6,2:17
17,1,Punt,0,21,5,1:31
4,0,Punt,0,7,5,1:25
2,2,Touchdown,0,80,5,1:33
15,3,Interception,0,83,9,3:15
