drive,fds,result,penyds,ydsgained,numplays,postime
9,3,Touchdown,0,60,10,1:12
10,1,End of Half,0,11,7,0:43
20,0,Interception,0,4,2,0:22
6,4,Downs,0,57,15,7:32
18,3,Downs,0,49,9,3:51
1,1,Punt,-5,30,8,2:09
5,1,Downs,0,22,6,2:15
13,6,Touchdown,0,80,13,5:21
21,0,End of Game,0,-2,3,0:46
11,0,Interception,0,-2,4,1:13
14,0,Punt,0,4,5,0:49
8,2,Field Goal,0,32,12,5:11
19,2,Punt,0,29,12,4:13
12,1,Field Goal,4,13,9,4:25
16,1,Punt,0,15,8,3:42
7,0,Punt,0,7,4,1:16
3,5,Touchdown,-5,85,13,4:20
17,0,Punt,0,4,4,1:31
4,0,Punt,0,5,5,1:36
2,2,Field Goal,0,64,7,3:46
15,5,Touchdown,5,68,10,3:47
